x,216326,5426,11977753,57469,5394,24856436,42611257,24964624,5311,387447,11960529,23725625,9884685,46215815
5054,-0.383719116,-0.291797549,1.354842901,-0.554160357,-0.653833032,-0.147511527,1.892101288,-0.227565244,0.134188712,0.171404213,0.121329978,-0.293829739,1.213386774,0.487969309
3108,0.519590378,-0.476458162,-1.031389713,0.838068843,-0.155602276,0.675889075,-0.299082458,0.947528303,0.424136803,-0.19951199,0.301432073,0.078723803,0.101928651,-0.787335277
1950,0.975419641,0.080811352,1.19411695,-0.67193228,-0.303713799,-0.333776861,0.207199275,-0.430637866,0.111320525,0.748630762,-0.169647872,0.58585012,-0.776291609,0.652335584
9517,-0.766628087,-0.213839024,0.279217482,0.472283334,0.167057574,-0.71497643,-0.229193479,0.641225517,1.496265948,0.545422554,-0.417196631,-0.763725579,-0.021781592,-0.657628655
351,-0.177155674,-0.784127772,1.08134532,-0.251225293,-1.929428697,0.149078488,0.771575332,-1.188186884,-0.348499462,1.434998155,-0.45812726,-1.179575682,0.565191031,-0.140327126
25987,-0.358050823,0.143957332,-1.254183769,-0.423695236,1.044212818,1.762962461,-0.645721376,0.390101075,-0.761118114,0.511244953,-0.222491205,-0.41043663,0.000262432,-0.453197002
23670,-1.648266196,-0.142493203,-0.217970967,-0.14735508,0.099874198,-1.115290403,0.200292483,0.293150872,-0.40204519,0.407777309,-0.207940266,-0.298972636,1.947066784,0.652209103
4846,0.802621245,-0.646908164,-0.827201545,-0.398568332,-0.606027663,-0.291298658,0.141669422,-0.0635387,0.373786718,0.087546147,-0.23387149,0.323552996,0.377782941,0.531132579
1452,0.070717856,-0.494524598,-0.851877928,0.22771503,-0.200959891,-1.245924234,0.701386929,0.271565199,-0.999358892,-1.107266068,-0.640841484,-0.029153645,0.360062629,-0.582551658
4776,2.229272366,-0.071509764,1.991001487,-0.523294032,-0.162441999,-0.350005895,0.905106902,-0.590482593,-0.238973461,0.449300468,-0.258372247,0.867071509,-0.268814176,0.834457397
6908,-0.588083982,-0.058206163,-1.122983336,-0.057634413,1.012760758,-0.19729808,-1.005188584,0.738895297,0.096819982,1.272274375,0.051579807,0.024431035,0.23150377,-0.911042631
11182,1.199219942,-0.162521899,0.97238934,-0.626251876,1.012268782,0.966285229,-0.606685758,0.276599348,3.375642538,-0.072926365,0.070792511,-0.899299681,0.555852592,-2.206710815
2146,-1.299082637,-0.238277718,-0.047727153,0.263997018,1.145055771,0.286722243,-0.363374978,0.558828473,-1.119981721,2.979856968,0.458875388,-0.14002645,1.363299131,-0.803758204
3385,3.335139751,0.098994203,-1.641282082,0.798272014,0.093743801,0.463605106,-0.99520874,1.940974832,0.568541426,0.15967232,-0.278284848,-0.379415393,-0.902867675,0.366300344
672,0.384114921,-0.0241559,0.297703803,0.108482197,-0.292842716,-0.049389649,0.695602775,0.086260304,-0.79286328,-0.819292545,-0.143359676,-0.169800535,-0.142721117,0.806267738
5710,-1.07209003,-0.016836561,0.895359993,-0.426093459,0.283705235,0.651192009,-0.068070941,0.29568845,0.161095016,-0.013986319,-0.102827758,0.464105785,-0.124764629,0.94569689
5261,1.894713879,-0.374982148,2.295766115,-0.189511925,1.099179268,0.005836651,0.895433903,-0.436561465,2.926612139,0.053171396,0.043171979,0.324144751,-0.810022116,0.323801219
2115,0.376992166,-0.55323422,2.879649878,0.788723707,-0.975921094,0.368788689,2.440039158,0.051652167,-0.895317391,-0.807913542,-1.350950718,-0.782257259,2.423283815,-0.886509717
10765,1.370079637,0.053010583,0.8012321,-0.00172884,-0.777326226,-1.051575899,0.967331409,-0.619671702,2.087364554,0.27361083,0.28284663,0.102163471,-0.270960808,0.32366088
25839,-1.122184277,0.06522771,0.902678251,-0.003601491,0.37317279,0.501572132,0.570502102,0.620995224,-1.124273598,-2.780069351,0.219296783,0.760607064,-0.114379108,0.781038046
4172,-0.780508876,-0.405799389,-2.151422501,0.295006663,1.066179276,-0.364881873,-0.86025691,-0.308584154,-1.774450719,-1.141583443,0.827040672,-0.439305902,0.241572499,-0.117021099
7015,2.787230015,-0.186990768,1.429313064,-0.67906487,0.09107165,-0.684396744,1.302391768,-0.820310652,-0.142951459,0.904661894,0.4975456,0.581534028,-0.295116752,1.120806456
23161,0.754269361,-0.227006838,1.316940069,-0.383396208,-0.56491667,-1.228372097,0.640298307,-0.675826013,-0.393979758,1.22958231,0.281361192,-0.436848462,-1.228821516,0.013757112
10298,-0.644500494,0.071975872,-1.648570895,0.709270597,0.311788797,0.727406502,-1.127163649,0.655391455,1.340445578,-1.399476051,-0.112303302,-0.400270998,-0.941919684,-0.321905643
1802,0.110521369,0.110855907,-0.92890811,-0.217209622,0.459342837,0.435442418,-0.924527943,0.275295913,-0.401017636,0.285770953,0.549089789,-0.140582755,0.503378391,0.037431344
58533,-0.67989552,0.682170689,-0.259452283,0.473479867,1.532177925,0.625177383,0.053814996,1.31378603,-0.658095822,0.667319298,0.212014079,-0.232380733,0.23373875,-0.925755143
8726,0.348145783,0.580479264,-0.916465044,1.196310282,1.318816066,3.415488005,-0.924918175,0.34944573,-1.720579386,-0.436216831,-0.387170434,0.457766533,-0.740451515,0.919588447
147179,-1.585301161,0.25651294,-0.922871172,0.069790512,1.194045663,0.465568274,-1.023490429,0.953064144,4.426863432,-1.573909283,0.439504415,0.435604423,-0.188200921,0.575146139
29937,-0.446001738,0.499176115,-1.044628263,0.202498242,0.692279816,0.801877677,0.464862764,0.885427117,-0.272863582,-1.29666388,-0.350322008,0.49306941,-0.671114922,0.447232574
6184,-2.723743677,1.207302332,-2.533577204,0.478719354,0.597178757,-0.397988379,-2.076566696,1.231202245,-0.660568073,-1.109642029,0.586442232,-0.505226552,0.046687443,0.633211017
9854,-2.283542395,0.060274035,-0.571640611,-0.331866592,0.278321385,0.121797509,0.032339126,0.493879348,5.133574486,0.263047487,0.122064605,0.311368555,0.422831655,0.827106714
2553,-0.717811823,0.422573209,-0.645869017,-0.672523439,0.441668838,-0.27573958,-0.256946474,0.44633916,-3.199771523,1.75037384,-0.795296729,0.295858711,-0.298624128,-0.025377229
5440,1.192192554,-0.505846679,1.206953526,0.170173839,-1.169569016,-0.372532576,0.646054924,-0.845694661,-0.064786039,0.285753667,0.027352482,0.039269984,-0.92222631,-0.252927959
2185,2.164591074,-0.556549609,1.969877362,-0.822690845,-0.316521317,-0.322021335,1.165783286,-0.616285145,0.00393369,0.199551865,0.340088546,-0.559626698,0.836119771,-0.789539874
54623,2.057206154,0.585079134,1.282261252,-0.206890255,-0.5364452,0.090400815,-0.39991051,0.888269126,-0.295968071,-0.594027162,-0.186760306,-0.692577958,-0.719589412,-1.082477331
9533,1.907051802,-0.082173213,1.250754714,-0.715542138,0.871362209,-0.761140049,1.090539575,-0.852171481,-0.311825991,0.167053089,0.968462288,-0.479393721,-0.958185732,-0.662614584
8607,-0.571739733,0.350897163,-1.25117743,0.206012979,1.225678205,0.679394841,-0.878172755,0.877174079,-0.525301009,-0.306352526,0.504586458,0.45120436,0.4798235,-0.014970325
207,-0.442904592,0.451139688,-0.440997779,0.354406983,0.289521217,-0.442676693,-1.023365021,0.434039056,0.341844153,-0.999522805,0.433959246,0.720577717,0.467799753,-0.192556903
26054,0.738652706,-0.498106122,-1.122882366,-0.165697306,0.663753152,0.180272579,0.281765938,0.405652493,-5.17130518,0.968396902,-0.44430995,-0.587757528,-0.499160081,-0.361620784
3315,-1.888312817,0.365567625,-2.210061789,0.808124781,-0.808983266,-0.531310439,-1.053062201,0.15568319,-0.199966989,-0.43695733,0.036017895,-0.879317105,0.033002667,-0.3283557
10682,0.093654394,0.119009838,-1.707051992,0.033280745,0.188433081,0.871588707,-1.898069143,2.074596405,3.516113281,-1.998205185,-0.150608987,0.101854458,0.473470181,-0.366013139
8573,-1.20621562,0.358939379,-1.217678308,0.240240574,0.844883084,-0.001709171,-0.81287694,0.720359087,-0.085226927,0.36032027,0.297496021,0.547788203,0.170254678,0.016908348
23378,-0.26155737,0.770928741,1.677084327,0.332719624,0.085704893,2.380039454,-0.025822386,0.005385283,-0.644805819,0.711440384,0.56059438,0.176633939,0.327846438,-0.994416654
5289,-1.700579524,-0.887904525,0.614738107,-0.420077145,0.164038926,-0.367275327,-0.019541472,-0.486563206,1.230303764,1.226798773,-0.084143847,0.829513311,-0.574610591,3.126578093
8553,-0.97562027,-0.413033098,-0.031093806,-0.292706698,0.228919938,-0.04881151,0.126891702,-0.253860593,-1.336308062,0.976960421,-0.469709575,-0.456372261,0.098533913,-0.016204447
622,-0.529921293,0.19078505,-1.793816805,-0.218472749,0.905045569,0.807725191,-0.454872161,0.379960686,-1.261898339,-1.76877749,0.065797359,1.173734069,-0.448414624,0.487570435
9467,1.772880554,-0.781580687,1.671332836,0.223531663,-0.913926959,-0.140624046,1.296726227,-0.791042805,0.412545968,0.675150573,0.381049991,0.947406054,2.971618891,-0.894431233
5525,1.201325059,-0.191469803,0.071295545,-0.722607613,1.134714603,0.501766324,0.400961995,1.059494495,-1.050523236,-0.452713519,0.271986306,0.281591624,1.483705044,-0.178966463
256364,-0.012107968,1.165244818,-1.732901692,0.230643794,0.872750163,0.820510864,-0.255750477,1.188596368,-0.492695943,-1.391929984,0.31336385,0.376544535,-0.32312265,0.502043784
332,-0.215742201,0.950188994,-1.205430031,0.668288946,0.397177815,1.392953634,-1.327091575,1.049799323,-0.493364766,-2.185531378,0.661773086,1.238945127,-0.388326973,0.975562811
2058,-1.536947489,-0.639324546,-0.973904252,0.242850363,0.340588331,-0.91868329,1.262819171,0.457764924,-0.046589345,2.002658844,-0.194287688,0.07737679,-0.063710406,0.066394106
7849,-0.560632706,-0.122687109,1.531177044,-0.19533509,0.223770171,-0.697677135,1.480612159,0.115899339,-2.467405796,-0.793476582,0.43033734,0.636496603,0.199459136,0.406259477
868,1.354742646,-0.519525886,1.805497527,-0.88680768,-0.50732857,-0.401384443,1.402173519,0.790465176,1.778680205,0.012915656,-0.449802071,-0.77812475,-0.326699674,-0.335086703
23244,-3.264324427,-0.115742512,-1.291015387,-0.238905311,1.270452023,-0.028913878,-0.112789892,0.827424526,-1.557866156,1.159159899,0.344201982,-0.305806935,0.138478696,-0.278711528
1677,1.303205132,0.161358446,-0.931448936,1.071375489,-0.51858896,0.618613183,-1.047826409,-0.637114108,-1.67424956,-0.804507732,0.32763201,-0.607552946,-0.828324139,-0.34278363
7043,1.554144025,-0.553445458,1.188131094,-0.294090539,-0.193673417,0.102119215,-0.14189896,-0.209906369,-0.20510304,1.041791081,-0.715207636,-0.755896986,1.290287375,-0.035895079
7494,1.504492044,-0.912870526,-2.020736456,0.077896893,-0.447630942,0.328402132,0.565662146,-0.066263631,-0.94256556,2.586567879,-0.518525958,0.655181408,-0.323896974,-0.519134343
4836,1.545306325,-0.15570268,0.7707147,-0.117250994,0.043355759,0.351283908,-0.333399594,-0.129660279,-1.044674128,-0.432539761,0.317999005,0.341472149,0.398910075,0.408202231
23647,-0.274564892,0.364269793,-1.119333386,0.791473448,0.015291154,-0.066690698,-0.985016227,0.361950278,1.746547461,-0.995595098,-0.630807221,-0.614208162,0.565416873,-0.537999749
10617,-0.058463179,-0.047957208,0.139502585,-0.665089548,1.012540221,0.596872985,0.192651197,0.820579648,-1.245003462,-0.149627537,-0.231108099,-0.173786893,0.704669356,-0.571316302
5613,2.577856779,-0.163730666,0.510414779,0.238117233,-1.234703779,-0.461289704,-0.100320786,-0.873165131,-0.365223527,0.542930424,-0.69472456,0.431798726,0.397428632,0.342678457
2184,0.622637868,0.140947849,0.444981456,-0.644951046,0.18231301,-0.051185526,0.876518905,-0.104687661,0.486752704,-0.444063306,0.349000305,1.407779813,-0.503133953,-0.288072735
5355,-1.010296106,0.582479537,-0.104817644,-0.222593188,-0.155607432,-0.559247851,-0.197213516,0.795888364,-1.156068593,-1.693274975,0.445121557,0.216858789,0.242024392,-0.019086681
6659,-0.714645624,0.478308022,0.274667054,0.258742273,0.206479937,-1.6858114,0.368307024,0.990466297,-1.335286915,-3.043234587,-0.295945853,-1.574014902,0.402574241,-0.841072738
7016,0.809944391,-0.292571247,1.569379568,-0.66497916,-0.710865498,-0.646284819,0.31553781,-1.02621448,0.389248118,1.165884614,0.131618753,1.776148319,0.1412251,0.151585191
90861,-0.486208797,-0.0325903,-1.302833557,-0.034856826,1.362292767,0.035495967,-1.346393108,0.969701529,-1.091135263,-0.469170749,0.309018344,-0.458909214,-1.549839735,-0.015826441
10670,0.178912029,-0.075346053,1.360120773,-0.451341033,1.262877822,-0.140877545,-0.197344601,1.265493751,3.634875536,-1.756583214,0.238951027,-1.005568147,0.813990951,-0.429113418
79071,0.743665516,1.227894306,-1.47265172,-0.299866706,0.850682139,0.090880781,-0.362153292,2.101976156,-2.712687373,-2.146083832,-0.050700828,-0.32288602,0.994722962,-0.549264193
64746,-1.388749599,-0.477327108,1.693073988,0.41666618,-1.06644702,0.767527342,1.144785285,-0.4887169,0.992658377,2.212020397,-0.983824968,2.106391191,0.846242428,-0.47182399
5366,0.441265762,-0.750126839,-0.193133116,-0.06055963,-0.591565728,-1.194738865,1.184956312,-0.23543328,1.260352731,1.921673656,-0.436790049,-1.938527346,0.005052611,-0.215458333
11344,-1.174697638,0.531426549,-0.959122896,0.30506444,-0.047282457,0.428613007,0.19266063,0.144326434,3.00414443,-0.689609408,-0.567103744,0.351360142,0.722145438,0.277385592
10013,0.090948671,0.253674686,0.709066212,-0.356497049,-0.188698858,-0.360966176,0.247184277,0.413678616,0.932756901,-1.583642721,0.165998131,-1.271023989,0.030831233,-0.352277815
595,0.037977383,0.003967702,-0.933467627,1.091134906,0.023335844,0.072434194,-0.0945649,-0.087559044,-0.746550977,-1.767632842,-0.330660373,0.525118232,1.376552582,-0.59598285
5829,0.445839107,0.206389114,1.13540554,-0.650190711,-0.041610971,-0.295865029,0.235360205,-0.851363778,0.521385871,1.136047125,0.528875589,-0.600765646,-2.036868572,-0.542636871
5257,2.23084116,0.745508313,0.084217325,-0.686777532,0.259088814,-0.769545436,0.293063045,0.159337372,0.561244726,-0.811524808,2.082270145,0.134773746,-0.827989459,0.867246985
4793,-1.156758547,0.045681298,-0.995573401,0.133636951,2.36180377,-0.294312447,-0.641352892,0.371802568,0.392918438,-0.246631399,0.00776656,-0.280952871,1.746730328,-0.606179476
22794,-1.248976707,0.451136321,-0.689880311,-0.325485498,0.61140871,-0.543519735,0.014479257,-0.602040708,0.229266033,0.443451226,-0.091435373,1.250571609,-0.159081727,1.071201801
9761,-1.063205361,0.079951309,-2.214387894,-1.397334814,0.251638919,-0.442776471,-1.457216263,0.355062634,2.272069931,-1.463740349,0.621100962,0.555972576,2.937526226,-0.8701998
2736,3.917748213,0.099229828,1.901072979,0.116497852,-0.906296909,-0.27131477,0.600523472,0.158160344,0.283698596,0.871607006,-0.409525543,-0.461423665,0.500013232,1.554830313
23326,-1.006685495,-0.415905476,0.874615312,0.69435513,-1.687458277,1.038273215,0.272369176,-0.868976891,-2.590442836,0.151626632,-1.185998201,0.702837527,-0.676831365,-0.745163858
10972,-0.027283117,-0.408884466,-1.65969336,0.420826435,0.215383261,-0.660834908,-0.814915597,0.490403026,-0.423419595,-0.77624774,0.110187143,0.808617353,-0.161328956,0.666315794
10523,-1.119591117,0.177239761,-1.107150316,0.563320875,0.385261089,0.774026155,-1.524560809,0.718445837,0.390410547,-0.353893429,0.860826492,-0.213607073,-0.100898266,0.23101905
5290,2.128103733,0.12579222,1.618807197,-0.109070756,-0.47292757,-0.887676656,0.88634795,-0.679589331,-0.601832315,0.289649218,0.744280517,-0.255417317,1.081828594,0.093350351
79090,-0.361394733,0.621241808,0.561851561,0.344490767,0.262973905,0.570640087,0.541988254,-0.058273021,0.524584055,-1.35127759,-4.59E-05,-0.60199213,-1.163119555,-1.210294485
27032,-1.182488203,-0.635680616,-0.809257567,0.067229301,0.473617911,-0.497036934,-0.224916071,0.09393695,-0.086434886,2.884388924,0.019192576,-0.075104393,-0.126100346,1.688840628
9097,-0.063355654,0.252514362,-0.529415965,0.421145529,-1.117325902,-0.44797802,0.460301191,0.724517524,0.215717494,0.333551407,-0.02763572,-0.180852905,-0.223000526,0.169112295
10513,0.999677896,-0.475687176,0.226013526,0.101393655,-1.868412971,0.753097415,0.199601799,-0.822569907,0.499734491,-0.522006154,-0.648149729,-0.450496644,-0.575826168,0.338459492
6194,-0.841921151,-0.541424811,-2.814792156,0,-2.575200081,-0.00018142,-0.6906147,-0.624714315,-2.034612894,-0.167659134,-1.012244225,0.713965952,0.080299444,0.474028349
1891,0.106555402,0.159995615,-3.489133358,-0.479999006,0.258998811,0.069058448,-0.155634373,0.784594059,-0.222711802,-1.713010073,0.88745594,0.991033554,-0.050442547,0.330264151
3066,-0.29728961,-0.083550006,-1.967849612,-0.135929137,1.340986371,-0.161116362,-0.654952347,0.945765436,-0.728404939,1.478027344,-0.093764812,0.995982409,-0.304145753,0.581217885
1676,-0.697320938,-0.448214591,0.725708842,-0.880797625,-0.016976595,-0.670626163,1.364841342,-0.712826312,0.51017946,1.194702387,-0.305530876,0.05744132,0.322073877,-0.088732615
9801,-1.827341795,0.914175034,-1.986825466,0.244364232,0.568324208,-0.092512891,-0.247423112,0.760813892,-2.799558282,-1.341863036,0.432151586,-0.491448343,-1.058300495,-0.209375918
23512,-0.675858557,0.738379478,-0.63934058,0.385807991,0.648516059,-1.387162924,-1.72571969,-0.932916164,-0.916477501,-0.942498088,-0.002115458,-0.552844048,0.12713024,-0.93343842
1459,1.266764879,0.164488569,0.971918941,-0.363848269,0.290908635,-0.538738251,1.018401623,0.519697964,0.61210081,-0.705197513,0.262130111,0.78035146,3.370681763,0.226543561
148022,-0.343354583,0.558025956,-0.632189274,0.165305391,-0.060449839,-1.17112565,-0.650508761,0.193005234,-1.931105852,-0.102738902,0.345511198,-0.046968326,0.305029094,0.171487242
9703,-0.662295938,1.209260225,-1.272170544,1.491887212,0.086580247,-0.545940697,-1.131659746,0.527684152,0.853862464,-1.222447157,0.451597571,-0.61928302,0.145914778,0.558911204
10606,0.203494757,-0.375435352,-0.779783547,-0.375517726,-0.400178641,0.137675077,-0.143796504,0.265859604,-1.305143189,0.770096242,-0.697074115,-0.765552878,-1.749145031,0.401817411
1017,1.055953026,0.405459881,0.445734501,0.451736033,0.54492712,-1.256944656,-0.973888457,0.871041536,1.999718666,0.31168887,-0.032508075,-0.731557131,0.279157281,1.063875675
1906,1.256697416,-0.520311832,0.640351295,-0.464051753,-0.389019936,-0.167148009,-0.317353487,-0.397278965,0.164177299,1.517961979,0.509127498,-0.154536411,-1.139770031,-0.23599337
9813,2.422302485,-0.122367635,1.952323556,-0.620185733,0.12925607,-1.18711412,0.277095288,-0.357414037,0.992869675,-0.159201533,0.895949244,-0.458047539,-1.300248981,-0.452599168
8878,-1.425794005,-0.113897264,0.831719041,-0.359630048,-0.318246037,-0.293643832,-0.016411103,0.11039988,0.21049504,1.500925541,-0.503527939,0.320500255,0.765446007,0.25366503
3091,0.884659767,-0.905021191,0.385687977,-0.3644647,-0.85979569,0.398878366,1.138913631,-1.145421028,-0.160677731,1.289414406,-0.739439487,0.500654399,0.500630796,-0.289789021
7485,-0.226338759,0.391395569,0.435013145,1.12139225,0.285826564,0.51635766,0.011101842,-0.055254743,1.401213676,-0.920299649,-0.377129972,0.970327139,-0.350832731,0.546734393
2109,-1.740403175,0.619273067,-1.925009251,1.005039454,-0.214619264,-0.462100506,-0.059019364,0.79423666,-0.653380211,-2.908322811,-0.216803402,-0.507499933,-0.286829352,-0.684725702
23271,1.120676637,0.482694179,1.01151371,0.469448507,-0.354901016,-0.723059058,0.939770699,-0.929326177,-0.720707506,0.346417725,0.008948881,1.994488478,-0.292955339,-0.063196629
9915,0.858107567,-0.106665559,1.275857925,-0.871531129,-1.098560333,-0.733629942,0.789612412,-1.550365567,-0.471484497,0.574846864,0.029996499,-0.854542375,-0.389215082,-0.895258546
9552,-1.438686013,-0.010857977,-0.808239043,-0.157748342,-0.233478278,0.341652274,0.510161757,0.044567376,-4.05597353,-1.195905924,0.56446135,1.718583822,-0.396673173,-0.643824935
93487,-1.240473509,-0.20801115,0.369996101,0.66715008,-0.977149725,-0.169169992,0.283751369,-0.566585064,-1.906214714,0.81867522,0.929732323,0.500828505,0.644342661,0.248771384
2956,-0.984989226,0.069938295,-1.001823664,1.0380373,0.54637444,-1.104399562,-1.956418991,0.567065895,-0.482127458,0.027855568,0.071658641,0.441943944,-0.822952092,0.327775717
11065,-0.443685859,1.080700994,-1.009723902,0.520656288,0.923558474,1.979426384,-0.733667731,1.145816445,-1.658581436,-1.33484304,0.61556226,-1.454640627,-1.854572296,-0.283974171
9653,0.270874381,0.277283967,-0.095934831,-0.221441299,1.39707756,-0.804367959,0.177814201,0.209403872,1.168117613,-0.707305372,0.718901396,-0.5729298,0.680887938,0.68420738
200081,-1.514122486,0.390718877,-1.407287121,1.0987221,0.01518257,1.147889256,-2.364482403,-1.427684069,-2.597861171,-0.789182246,0.315430701,-0.453632057,0.300873011,-0.29204005
3337,-1.089156151,0.029566266,-2.238633871,1.199947238,-1.494296789,0.592419147,-3.5338552,-0.414961159,1.864800751,2.55888772,-0.648391664,-0.511731207,-0.428261369,-0.328261763
11073,0.246651739,-0.629326403,-0.68414402,-0.093598545,-0.568247378,-1.957396865,-0.06655892,0.279789746,-1.686533272,-0.299925625,-0.20967561,-1.157194614,-0.171446502,-0.413805842
23,0.361709148,-0.049856693,0.869274616,-1.135204792,0.58344537,-0.066782512,-1.397000313,-0.512032866,-0.190136462,1.560541749,0.432573229,0.770433486,-0.964769423,1.472857714
5641,-1.529282331,0.963964522,-0.906128645,-0.230623543,0.399839133,-0.376146853,-0.043721154,0.525317192,2.917729974,-0.211988345,0.768339157,-0.483611733,-0.046175689,-0.456542611
5743,1.100049257,0.315808445,1.472653389,-1.109494448,0.806127608,-0.320009947,0.748188078,-0.143646106,-0.54303252,0.391127884,0.384782016,0.292979151,0.814366281,0.175824627
5321,1.37917316,-0.439105868,1.28764677,-0.426727206,-0.868370414,-0.68460387,0.780831277,-0.818109334,-0.218357228,0.223176792,0.336994708,-0.085851945,0.538020372,0.263898373
4144,0.670897901,0.352780044,-1.031218052,-0.222126961,-0.049710792,0.077233516,-0.700207829,0.194218054,0.654219061,-0.368245393,-0.081907146,0.051802464,0.670858622,-0.075379252
8720,1.389201164,-0.253661424,5.297749043,-0.21130693,-0.287265688,-0.113531716,0.89903152,-0.553805709,0.0313785,1.447015166,-0.134684548,-0.379866898,-0.144389078,0.635287166
10782,-0.084551692,0.447226048,1.131126285,-0.352553964,-0.153545022,-0.155122817,0.003250122,-0.241438881,0.206560597,-0.375437856,0.693879962,1.072304249,-0.330850571,0.383335322
25932,-0.513224542,-0.645125091,-0.899771035,-0.742686629,-0.387778759,-0.796115518,1.167139173,-0.058471486,1.04693684,2.221342802,-0.717995942,0.145148098,-2.197754383,-0.356749505
1981,0.162980631,-0.356010407,-0.312993526,0.263604194,-0.069740713,-1.617470503,-0.885288,-0.433399707,-0.374175988,-1.684369087,1.129271746,0.331101179,0.575580001,0.319406241
695,2.626731634,0.305806726,-2.008759737,-0.632591903,-0.155979097,0.445482314,-2.268239021,-0.332964301,0.143402278,-0.636813879,-0.716606498,0.448044449,0.269022435,0.129849583
10398,0.279052913,0.965235531,0.147451282,-0.277816921,-0.642856479,0.435672998,0.550540328,0.346275151,0.196878418,-1.010759592,-0.398144066,-0.529664099,0.771868706,-0.185241476
5708,0.993052602,-0.04415936,-1.690446377,-0.824850678,-0.13415584,0.090235487,0.145286381,-1.089275241,2.055830836,1.40902555,-0.419339389,-1.765091658,-0.748188436,-1.052500129
1213,-0.038862884,-0.080264159,-1.690867424,0.087828144,0.890870273,0.478350788,-0.708125949,0.409206659,0.468571186,1.404211044,-0.177670032,0.751232266,-0.126567855,0.08791633
3028,-1.134181976,0.543720067,-1.776941538,-0.04402063,1.24710083,0.066935308,-1.058888912,0.707110643,1.150293767,-0.664800644,0.706580639,-0.652936101,1.840623617,-1.045018196
6804,-0.635656953,-0.351164103,0.538090348,0.79044342,0.640683889,-0.665418208,0.688099623,-0.232314944,3.905297637,0.839017451,0.377378941,0.228360921,0.036547467,1.003598094
226,-2.260357618,-0.343414158,-0.712878764,-0.096083686,0.266534895,0.121425986,-0.442240685,0.468268663,0.655478686,0.252659589,-0.625380993,0.043623075,-1.159468412,0.095713757
6777,0.041346986,-0.193973631,0.456905961,0.121304154,-0.269870788,-0.735785723,0.491334677,-0.676371932,-0.392741229,-0.049917549,-0.093611017,0.095423125,0.156829685,-0.675496697
890,0.605073512,0.557254255,-1.154628038,0.417470723,0.83622539,0.86662513,-1.154388309,1.063499331,-1.476510048,-1.099755168,0.237022489,-1.119595289,-0.533945322,-0.513674855
6390,-2.0503335,0.397164226,-2.122772932,0.167414099,0.569569826,0.272250593,-0.543976903,0.930068552,0.179832067,-1.758643627,0.002586439,-0.078808129,0.024781557,-0.143541873
