x,17755052,16654980,10127622,56649450,23725625,24964624,176871,25126798,11626560,11525740,123631,42611257,208908,644241,3062316
5261,-0.585827127,-0.457249626,0.269765794,-0.172412187,-0.71238821,0.247072667,0.523730772,0.350550753,-0.055299255,-0.244488349,0.189652135,-0.332072947,0.084533234,0.165799538,-1.231749942
2115,-0.177009307,-0.117415127,-1.321807756,0.192383439,-0.215671931,0.220162138,0.413423756,0.230885632,-0.129025445,0.098806243,0.221894847,-0.958774222,0.119832363,0.169323889,-0.034234947
10765,-0.002225321,-0.386305679,0.651092247,0.575836497,-0.463019449,0.214746162,0.382769241,-0.032249398,-0.72317944,-0.428243139,0.123730155,0.133969841,-0.260709881,0.399282925,0.490117089
25839,0.522568929,0.61015262,0.055195611,0.133296359,0.37182359,-0.064332423,-0.489656447,-0.130690615,0.070630565,0.010279049,-0.060070193,0.092143235,-0.104426372,-0.3345124,0.75400372
4172,-0.8492237,-0.568316022,-0.888623585,0.229655694,-0.628748083,0.205382365,0.327472775,0.176439423,-0.590705378,-0.235583184,-0.017260589,-0.271749365,0.343239212,0.263282031,-0.999159677
7015,-0.272396011,-0.173414513,0.394150263,0.399696755,-0.73880185,0.241272911,0.295866017,0.210743457,-0.895709338,-0.437145835,-0.100397857,0.072687958,-0.286237597,0.207719074,-0.350074151
23161,-0.421957709,-0.078032429,0.515256969,0.264726823,-0.862440503,0.239718639,0.417933957,0.263754548,-0.395958758,-0.597161838,-0.085174798,-0.227278531,-0.069510103,0.334188247,-0.144593827
10298,-0.277632829,-0.211543405,0.167890142,0.08737758,0.083467262,0.301413025,-0.006908084,0.186766063,-0.217258765,-0.079536222,0.17965822,-0.197467203,0.280060838,0.34142788,-0.996826064
1802,-0.181562101,0.117086643,-0.019329406,0.135109514,0.432554168,0.006908953,0.245463843,-0.037342805,-0.153228872,0.462794413,-0.085420741,-0.243813002,0.084681669,0.510407122,0.079315328
58533,0.208096276,-0.015113176,0.263394434,0.280022794,0.742915669,-0.189036565,0.0380371,0.049672018,-0.241517617,0.906741027,0.198857674,-0.29247383,0.369771712,0.132736111,-0.396241136
8726,-0.629553891,-0.692815371,-0.065211898,0.224455756,0.497921385,0.078421883,0.420353931,0.247605215,-0.406160488,0.676566748,0.304417001,-0.386873659,0.167743499,0.564109794,-0.890260893
147179,0.279318531,-0.357685523,0.214352596,-0.318594344,-0.162266994,0.089405459,-0.501967492,-0.136202518,-0.039084146,-0.238234456,-0.473406367,0.123774993,-0.079763311,0.002351365,0.054222319
29937,0.644325679,0.376022564,-0.267310149,0.027887378,0.565007479,-0.332560394,0.057183637,0.1215232,0.599696203,0.555246688,0.057524869,0.26628354,0.054685484,-0.502312367,0.668406887
6184,-0.208399908,0.477077207,-0.307706939,0.299892346,0.068339108,-0.208450471,-0.129076171,0.073003431,0.440844975,0.150956265,0.154711116,-0.072843569,0.180260488,0.078915464,-0.703492858
9854,-0.33025164,-0.12541652,-0.369859423,-0.221246797,-0.02660648,-0.176398754,-0.247931333,-0.009413711,0.076777352,0.372588053,-0.254629458,-0.45466551,-0.218813755,-0.081468854,1.026155715
2553,-0.281026189,-0.540158547,0.035692916,0.125553438,-0.115958744,-0.055409191,0.455903665,0.284257976,0.239392266,0.367812318,0.566833414,0.104394444,0.425852139,0.407621107,-0.164506473
5440,-0.290307563,-0.155908921,-0.943006739,-0.138246354,-0.334350426,-0.152333482,0.1180819,0.440983621,-0.446248708,-0.001602676,0.008861876,-0.608759521,0.015068283,0.18120893,-1.076904778
2185,-0.132291552,-0.042059123,0.544433589,0.107866937,-0.821217555,0.269738241,0.512720352,0.510179438,-0.460021886,-0.672387407,-0.055110133,0.349654522,0.003328892,0.23764173,-0.188758846
54623,0.091212811,-0.367401399,0.280006928,-0.418831501,0.466619058,0.186370129,-0.465359861,0.087234469,0.336400112,0.017844412,-0.47205456,-0.293392908,-0.312487788,-0.470868924,1.092020182
9533,-0.473748018,-0.106467606,-0.143794098,0.289168179,-0.396334572,-0.024892738,0.444476399,0.117059588,-0.309396968,-0.18132702,0.167677132,-0.420597416,0.196506343,0.414008117,-0.840909412
8607,-0.350161213,-0.104057771,-0.545608198,0.419551337,0.190010736,-0.073771837,0.09804795,0.283795137,-0.180745244,0.849219364,0.085902545,-0.362579524,0.467735519,-0.033061634,-0.677245594
207,-0.212963809,0.07373179,-0.437628494,0.165237723,-0.485493932,-0.230132886,-0.099747019,0.052870346,-0.054680112,-0.214334347,-0.245175888,-0.024573758,-0.289280326,0.040308409,0.073115195
26054,-0.480708424,-0.092806383,0.319835662,0.038288259,0.025854055,-0.181457804,0.007543932,-0.212873542,-0.164374246,-1.189935512,-0.182612757,-0.056250966,-0.444396327,0.30962003,0.38971212
3315,-0.295683994,-0.232401141,0.865100172,0.028544846,0.253561054,-0.088267961,-0.17303885,0.040955128,-0.403933439,-0.310883392,0.156208891,-0.18975324,0.110022027,0.387730582,-0.468246769
10682,-0.27912908,-0.005285127,-0.474658835,-0.308323581,0.037288617,-0.451199369,-0.104151812,0.029009418,0.03218981,0.20304393,0.12553174,-0.436856799,0.172904896,0.102085733,-0.376890739
8573,-0.668858145,-0.131408569,-0.560130617,-0.015918326,0.305088382,-0.09517553,-0.446185161,-0.000680145,-0.04602101,0.019536728,-0.284055713,0.097727275,-0.113734152,0.043105364,0.342615893
23378,-0.348029599,-0.397798327,0.102853937,0.348518744,0.044000228,-0.192157331,0.094534421,-0.008821673,-0.200306022,0.211132714,0.120502892,0.062691692,0.273401879,0.064989578,-0.190131988
5289,0.42576643,0.285615153,0.298170651,0.13353037,0.637126989,0.137833484,0.194032287,0.087029617,-0.047853865,0.130528693,0.246438044,-0.127990359,0.509221063,0.097470012,-0.035212176
8553,-0.403560637,-0.615457692,0.017657225,0.090008828,0.446887195,0.215757075,0.27399098,0.064205945,-0.427536822,0.152010533,0.32162824,-0.373479752,-0.353498116,0.367122778,-0.691830896
622,-0.05961806,-0.17648558,-0.051831024,0.075515302,0.600389665,-0.092960053,-0.393892798,-0.422152193,0.024821781,0.54096889,-0.150710958,-0.164192443,0.024967542,-0.223254824,0.854014311
9467,-0.279833842,0.255664794,0.518454648,-0.343766573,-0.42310354,0.155953462,0.125467618,0.191008063,0.048744815,-0.648708383,-0.514552368,0.273416012,-0.420158954,-0.351396602,0.5303292
5525,-0.324863856,0.128145842,0.064450185,-0.467763715,-0.171165174,-0.113466163,-0.581571625,-0.196332717,-0.149027107,-1.121895522,-0.593184097,0.021768073,-0.10104369,-0.193303374,0.907948203
256364,0.112589881,-0.44784986,0.223608209,-0.660010551,0.004202357,-0.025148837,-0.479045677,-0.145700687,0.025830113,0.268833616,-0.202972763,0.150044507,0.117034802,-0.259831467,-0.103104815
332,-0.305257527,0.06294653,-0.369567062,0.286086603,0.602536419,0.365825779,0.019402207,0.179309146,-0.191829472,0.560982965,0.28315278,-0.141816677,0.550776364,0.138707587,-0.921115984
2058,-0.090635913,-0.187168394,-0.382916652,-0.163697667,-0.272583676,-0.06747608,-0.531502811,-0.082872302,0.475910708,-0.610472452,-0.292216615,0.63663486,-0.237131179,-0.064562864,0.805123445
7849,0.128589064,0.22104255,0.889744922,0.043870307,0.015813218,-0.007951689,-0.107177128,-0.065112253,-0.246754464,-0.048946873,-0.023694759,0.225786073,-0.184019891,0.404511621,-0.437996808
868,0.314950904,-0.012431109,1.402488743,0.192555702,-0.120403377,0.433501303,0.482719997,0.274402389,-0.358884615,-0.412894372,0.174583305,0.479977316,0.259726879,0.288636477,-0.362417319
23244,-0.461065773,-0.406410448,0.338487408,-0.306492768,0.039598401,-0.094357391,-0.547393613,0.17564614,-0.32877703,-0.396557247,-0.255556019,0.322680709,-0.028998794,-0.069228449,0.26000146
1677,-0.060342966,-0.22698502,0.273283506,0.192953945,-0.61339425,0.340197808,0.398896892,0.238326778,-0.485038063,-0.753728303,-0.027670209,0.01598411,-0.027822155,0.222141635,-0.573530042
7043,-0.029047541,-0.005793307,0.552552093,-0.176731863,-0.414440848,-0.102476873,0.108015848,0.088861637,-0.230597473,-0.506984641,-0.268504902,0.24052806,-0.143583585,-0.326092996,0.368451859
7494,0.490381693,0.010591412,0.520752203,-0.176582278,0.46795496,0.164979741,-0.101926916,-0.13755294,0.013611879,0.79677779,-0.340383724,-0.063037851,0.149165753,0.026486126,1.185413571
4836,0.009784515,-0.188824673,0.144311653,0.4398814,-0.084410168,0.200212177,-0.071495609,0.078645997,-0.200266472,-0.328882542,0.176069294,0.072049664,0.219787676,0.105363018,0.074488108
23647,-0.225340599,-0.291174239,0.284623003,-0.108726905,0.511777464,-0.450871487,-0.621190147,-0.492057751,0.029000821,0.192603233,-0.289770845,0.019415971,-0.361112702,-0.14116862,0.475571944
10617,-0.169217628,-0.354868167,0.180041901,-0.049106727,0.08033498,-0.257860046,-0.093814648,-0.055312729,-0.073533378,0.793522404,0.0407749,-0.108753317,0.1592939,0.189092448,-0.005662376
5613,0.186514039,-0.202060548,0.506234113,-0.068459029,-0.20330585,0.021054417,0.254154149,0.064739702,-0.442515286,-0.188977706,0.01621317,0.083573958,-0.127452003,-0.035416672,-0.281449776
2184,0.025311295,-0.16389071,-0.188472015,-0.123890122,0.165989829,-0.253409137,0.006306336,-0.299486892,-0.194532508,0.176767438,-0.050797694,-0.162590391,0.098437267,-0.450137371,-0.328024767
5355,-0.386637819,-0.232783624,-0.701457725,-0.213402791,-0.538507099,-0.035182048,0.330106399,-0.004579194,-0.179260667,-0.420074153,0.265779824,-0.454410106,-0.189797024,0.313317939,-0.608056355
6659,0.399688699,-0.298675851,-0.412993717,-0.026700928,-0.00519776,0.237658074,0.20162929,0.11561876,0.037712989,-0.465957491,0.121179743,-0.257501241,0.2765975,0.063297499,-0.671753311
7016,-0.491722599,-0.394120852,0.218029707,-0.018072596,-0.600949652,0.505232835,0.422070511,0.151993205,-0.452386144,-0.906745046,-0.034431176,0.166965675,-0.039323548,0.283266566,-0.927649745
90861,-0.555798375,-0.226587918,-0.17378845,0.607795036,0.084722348,-0.255523921,0.30941409,0.166217626,-0.508631565,0.137024346,-0.000110131,-0.568870665,0.266254324,0.04993991,-0.734103778
10670,-0.543248355,-0.684957213,0.089898583,0.021504524,-0.093623281,-0.090768961,0.319358121,0.169303139,-0.401840911,-0.224714335,0.280506929,-0.218608305,-0.042673094,0.455036916,-0.777889783
79071,-0.053246936,0.30553181,-1.283261628,-0.246755719,0.135392826,-0.099793916,-0.147485426,-0.012559314,0.007996092,0.672848694,-0.306396713,-0.203386647,-0.10965387,-0.016104577,-0.097882232
64746,-0.18054641,-0.28726222,0.105514522,0.279997699,0.55629151,0.123585934,0.200494816,0.393325731,-0.187805914,0.51106987,0.24297511,-0.172479656,0.059335096,0.186193937,-0.140194659
5366,-0.493854418,-0.569734603,-1.092893567,-0.249483066,0.137809261,-0.031048594,-0.18926613,0.154640325,-0.890494455,0.072528216,-0.158828709,-0.662971471,-0.310110842,-0.063759533,-0.681389103
11344,-0.081648551,-0.578212106,-0.015843912,0.197417045,0.010969142,-0.286212296,-0.224537169,-0.229028435,-0.114304152,0.203520575,-0.348293786,-0.16159688,0.153014625,-0.059134173,-0.053743214
10013,0.486940525,0.077730585,0.3073841,-0.045993015,0.069110782,-0.239054103,-0.422166893,-0.161631255,0.098584392,0.152032948,-0.122718083,0.44719034,-0.185515189,-0.160470115,0.440857943
595,-0.479986808,-0.167776404,-1.67060139,0.198036426,0.629624042,-0.054694625,0.026151621,0.235957467,-0.240644821,0.658474081,0.332202031,-0.831585281,0.411021958,0.08714307,-1.294879598
5829,-0.396323728,-0.239763365,-0.023895948,-0.120420736,-0.519978343,0.041580073,-0.155285801,-0.156728313,-0.240657888,-0.701900723,0.011351357,-0.189122242,-0.305427947,0.173821607,-0.435142343
5257,-0.327000854,-1.402304882,-0.08573477,-0.413466931,-0.363885851,-0.4510379,0.004037303,0.224440326,-0.411823872,0.227589196,-0.425557862,-0.05276571,-0.087513024,0.387462731,-0.718028962
4793,-0.505421633,-0.256472108,0.011567954,0.069634739,0.241280238,0.186088943,0.272030645,0.266787351,-0.592050454,0.151710457,0.068934103,-0.031629088,0.174640752,0.410302504,-0.796407494
22794,-0.250750837,-0.317475591,0.965406127,0.263030021,-0.095085523,0.123370737,-0.245754361,-0.376034942,-0.293559578,-0.298433247,-0.128086841,-0.006236214,0.285480088,0.723147678,0.756415543
9761,-0.423247448,-0.973934202,0.151107436,0.389747625,0.006591336,0.048584125,-0.145159156,0.207364171,-0.403534716,-0.44870696,0.207614846,-0.1564887,0.037551361,0.503933237,-0.117255256
2736,-0.457560538,-0.269711705,0.440937182,0.227442486,-0.376572911,0.276912471,0.284261348,0.624357062,-0.514633666,-0.613353367,0.069404036,0.145009945,-0.021630714,0.378832622,-0.346479068
23326,-0.544625113,-0.428826624,-0.014887971,0.285656375,0.062285929,-0.009928608,0.256883806,0.338784876,-0.160389029,0.594112564,0.330146103,-0.348461169,0.345615903,0.241753703,-0.593352394
10972,0.279999852,0.40439341,-0.885349287,-0.37206681,0.06986913,-0.388673197,-0.456297962,-0.267943547,0.126633848,0.128529246,-0.547133626,-0.3586636,-0.182869268,-0.317819397,0.39066954
10523,-0.271848153,-0.35623746,-0.327447881,-0.392308368,0.323290679,-0.662311598,-0.273392242,0.304374556,0.177423562,0.284779401,0.040944125,-0.270700361,-0.022609424,0.159215216,-0.037173016
5290,-0.177838492,-0.279301516,0.66585263,0.216732176,-0.850857925,0.291526942,0.582759817,0.251325413,-0.509013318,-0.323882199,0.082685271,-0.199383518,0.03524594,0.292003848,-0.525182928
79090,0.303292641,-0.135924562,0.694742655,-0.112963514,-0.581849206,0.018322508,-0.107997982,-0.107416202,-0.404159938,-0.731787938,-0.157892645,0.076476756,-0.285942281,-0.024124816,0.600937991
27032,0.112287997,-0.36742712,0.066021776,0.179961683,0.005361108,0.068242888,-0.085042448,0.054601486,-0.043652811,-0.457922449,-0.248825056,0.173825554,0.311679898,0.191563775,0.054932097
9097,0.114293293,-0.293874727,0.336881659,0.544901263,-0.391006948,0.175189419,0.264410897,0.292125022,-0.378216067,-0.598230913,0.246580966,-0.141726895,0.229976776,0.423889927,-0.399222029
10513,0.106754056,-0.705775437,0.654533568,-0.594088301,-0.845064022,-0.329866488,0.143144434,0.069269761,-0.403839066,-0.339262793,0.084841169,0.665287536,-0.151372549,0.212478381,-0.244797465
6194,-0.254488443,0.001663436,-0.081292087,0.088194147,0.673847205,0.438235122,-0.148176812,-0.01496434,-0.049027439,-0.025492223,-0.155991602,-0.015180378,0.047734897,0.088595607,0.238250152
1891,0.094851856,0.038950901,1.167480334,0.230396905,-0.764918629,-0.064385264,0.140052025,0.23914106,-0.37140283,-0.171602422,-0.252667896,0.255584833,-0.167882219,-0.152424347,0.308800306
3066,-0.651361319,-0.004611691,-0.197273913,0.206918782,0.630119993,-0.355839146,0.032013952,0.194670437,-0.256609432,0.537913372,0.156134506,-0.417030183,0.039177796,0.550687607,-0.810172268
1676,-0.394232426,-0.256300493,0.434424487,0.213282302,-0.526526338,0.294931792,0.559725812,0.360435496,-0.632028473,-0.522490216,0.240763842,0.028820335,-0.167466386,0.048401432,-0.655774557
9801,-0.849832247,-0.530053141,-0.402699648,-0.341328627,0.296529213,-0.145357231,0.224035309,0.245624177,-0.341231321,-0.638713926,0.135381927,-0.366844001,-0.046025029,-0.11246913,-1.038822627
23512,0.201779366,-0.32682372,-0.503740515,-0.06651369,0.610474317,-0.109573566,0.215093235,0.179939109,-0.277148817,0.590986797,0.041868977,0.210393988,0.262346867,-0.01818484,-0.327458455
1459,0.104705415,0.274788504,0.114395869,-0.154217065,-0.611396451,0.12141527,0.20536869,-0.131117482,0.108043853,-0.603786982,-0.266906062,0.254571486,0.027912075,-0.060104833,0.506988469
148022,-0.071604244,0.071955951,-0.214565169,0.143188324,0.330021384,-0.196927444,0.106688539,0.229748917,-0.045014137,0.095228782,0.122771589,-0.23937893,-0.099193837,0.128215661,-0.043082227
9703,-0.462897488,-0.459808973,-0.421616964,-0.290393258,0.637297557,-0.265529557,-0.18626839,0.322483003,-0.012990175,1.090146048,-0.057309892,-0.087513823,-0.048152545,0.368159546,-0.819969949
10606,-0.758352901,-0.372889402,-0.382490052,-0.172985256,-0.191405006,-0.294113465,-0.286707756,-0.21477866,-0.043466509,-0.192761549,-0.037105601,-0.467799883,-0.082169534,-0.068259726,-0.14701173
1017,-0.320428865,0.00648587,-0.085596371,-0.262737706,-0.555643205,0.324027809,0.414452745,0.30795278,0.074336047,-0.648853497,-0.174229497,0.009929666,0.2368143,0.297498737,-0.190293818
1906,-0.133506247,-0.156127681,0.53223185,0.622074471,-0.57018427,0.186265309,0.209499611,0.047980912,-0.88558833,-0.888899384,0.286240152,0.016366663,0.102434248,0.079931121,-0.482495072
9813,0.189964899,-0.012937222,-0.346376379,0.249533601,-0.594912242,0.063589052,0.337925593,0.545165933,-0.131144112,-0.793420697,0.315216344,-0.401143942,-0.07614812,0.21565951,0.082006588
8878,0.436927142,-0.083033151,0.055167231,0.162915327,0.155411577,0.7146317,0.064924886,0.020484867,-0.083946282,-0.159399355,0.218882253,0.18271982,0.01132572,-0.054238558,0.066428729
3091,-0.511673141,-0.182656605,0.117329017,0.044225478,0.290023603,0.070975052,-0.042971406,0.168954086,-0.369370241,0.053173547,0.069273155,-0.40168089,-0.012062632,0.221551755,-0.279025498
7485,0.28879984,0.575872149,-0.016262509,-0.146451711,0.127987951,-0.002927775,-0.029286068,-0.067778953,0.273544899,0.516424084,-0.2531808,0.091226767,0.241120486,-0.120928202,0.871944434
2109,0.153535837,-0.149585037,-0.155227812,-0.627448089,0.479622938,-0.617155235,-0.538925854,-0.052794639,0.234207672,-0.031731703,-0.204005575,0.218848887,-0.371136965,-0.159065037,0.765604699
23271,0.017330069,-0.625829526,0.45129627,0.123838551,-0.388889222,0.084824407,0.228230429,0.053268565,-0.299966765,-0.492521074,-0.186893412,0.275536192,-0.366828763,0.191858677,1.140104468
9915,-0.303550376,-0.384761278,0.505514107,-0.156492013,-1.241649232,0.490866654,0.371216651,-0.219331403,-0.416715474,-0.388545252,-0.14505912,-0.058940821,-0.267602484,0.095418311,-0.159798128
9552,-0.020961241,0.217208541,0.477840115,0.021759591,0.042918338,-0.12434472,-0.067283393,0.160341406,-0.056927711,-0.398655967,-0.18017428,0.269147221,0.13912045,-0.010531642,0.571098057
93487,-0.34535515,-0.43810675,0.463123825,0.269484243,0.437848701,0.216823228,0.476723405,0.362057914,-0.361326646,0.542653736,0.297661202,0.108078504,0.473519556,0.701916676,-0.27668673
2956,-0.476643633,-0.911325492,-0.166734095,0.356658904,0.282315297,-0.050357487,-0.165152769,0.220320775,-0.635725046,-0.152238755,-0.050286947,-0.373709322,0.166250512,0.288114912,0.580747645
11065,-0.199630066,-0.082702125,-0.254443482,-0.127691255,0.75990872,-0.081296617,-0.228414009,-0.025942629,-0.148542988,0.749209064,-0.07102354,-0.373395388,-0.018419129,0.11539858,-0.719348697
9653,-0.066282621,-0.34324165,0.691894714,-0.177020155,-0.610318441,0.048076225,0.083924796,0.072450345,-0.090196237,-0.331748617,-0.149871124,0.045460617,-0.220743817,0.15447137,0.116997136
200081,-0.440756478,-0.44606259,0.335944392,0.698358926,0.702687246,-0.043321618,0.155919331,0.387458114,-0.296918429,0.710492806,0.58407966,-0.195002725,0.411942537,0.292837236,-0.908391368
3337,-0.160154731,0.31307189,0.281022747,-0.402110336,0.23747957,-0.271601222,-0.083105913,-0.010299417,0.171838963,0.687083949,-0.047106468,-0.088499958,-0.076755705,0.220715947,-0.296293011
11073,-0.155221226,-0.097599482,-0.260891242,0.237448727,-0.163992721,0.252073375,0.253750509,0.375064667,-0.382572468,-0.109617409,-0.19598054,-0.426670549,-0.078534247,0.366246696,-0.395304145
23,-0.048412822,-0.183382854,0.026417477,0.192737613,-0.820352062,0.151655157,0.132483331,0.156872408,-0.378113391,-0.886160384,0.203921092,0.077643501,-0.092657965,0.189016231,-0.83412051
5641,0.045397105,0.177825701,0.033703359,-0.22873374,0.30284259,-0.358184767,-0.185485358,-0.180281717,-0.060246545,0.333559073,0.081135787,-0.032038901,-0.133070102,-0.366603937,0.213255096
5743,-0.481415293,-0.402360776,0.222959477,-0.203370031,-0.149708807,-0.20649918,0.395541892,-0.027502303,-0.954642897,0.158239824,0.213865166,0.089186482,-0.13456583,0.05041656,-0.517352939
5321,0.022264221,-0.060208096,0.297367798,0.573549679,-0.929007774,0.20784017,0.485403524,0.237720086,-0.516717986,-0.884978546,0.425564695,-0.058697649,0.128275687,-0.059012581,-1.126803016
4144,-0.042277682,0.377104958,-0.939569703,-0.362021105,-0.356943502,-0.212368516,-0.023362656,-0.000359118,0.601579688,0.043137596,-0.319409021,-0.026323822,0.1151525,-0.384142243,0.016942261
8720,-0.098289609,-0.09431899,0.543239181,0.091929775,-0.557896142,0.147179617,0.102486656,0.037413977,-0.490241759,-0.822421216,0.073731627,0.241226943,0.136344883,0.315777547,0.064234045
10782,-0.099071053,0.086923835,-0.170192932,0.175488649,0.473857394,0.475819501,0.076222179,0.267620141,-0.178843768,-0.08697578,-0.048776927,-0.365549785,0.103585595,0.098330719,-0.306856036
25932,-0.340180958,-0.416043121,0.089108773,-0.169565757,0.054679696,-0.120767428,-0.393692194,-0.246364107,-0.313991367,0.060510889,-0.338158179,-0.078827568,-0.294508975,0.143736001,0.586788287
1981,-0.090969282,-0.272394391,-0.250563412,0.382407164,-0.006645955,0.028210698,-0.043849732,0.183829249,0.276413813,-0.478516091,0.115405418,-0.447079067,0.000665361,0.184517254,0.158135761
