x,10127622,17755052,56649450,123631,16654980,23725625,24964624,11707110
6184,-0.157085745,-0.372097689,-0.071556497,0.157450047,-0.385428235,0.13766007,-0.539151051,-0.019452053
9854,-0.048244184,0.04794091,-0.159375348,-0.121093381,-0.298947829,-0.20515793,-0.162959263,-0.100861066
2553,0.213292656,-0.691440124,-0.130688892,-0.200825575,-0.459204379,-0.07778859,-0.252132669,-0.341858638
5440,-0.294050247,-0.576417973,0.034887901,-0.229459375,-0.271350779,-0.175449177,0.029750107,-0.041451383
2185,0.04427005,0.055378407,0.357231639,-0.200187594,0.582221615,-0.013387762,-0.269649342,-0.039738934
54623,0.169650559,-0.292681375,-0.126929226,-0.086857786,-0.313083856,0.278968427,-0.29839606,0.11804919
9533,0.014502336,-0.670077633,0.152510561,-0.009155853,0.381031253,-0.635196552,-0.213716582,-0.443005727
8607,-0.645849119,-0.544459027,0.11878787,-0.198356567,-0.390801197,0.230891956,-0.575062667,0.235424558
207,-0.108431906,-0.55438735,0.269800054,-0.179348089,-0.507589351,-0.151606623,-0.138214311,-0.020361971
26054,-0.344221697,0.354670451,0.426917064,-0.225120044,0.63507107,0.187997951,0.093824105,-0.18921005
3315,0.322547841,0.069457611,0.326896618,0.11725831,-0.054653377,-0.233348643,-0.049509925,-0.210372877
10682,-0.003762633,-0.754836936,0.384853838,-0.160554777,-0.312676398,-0.30673789,-0.768968134,-0.353885437
8573,-0.048201113,-0.517203652,0.019708182,0.197490302,-0.557246984,-0.138161466,-0.402161788,0.037769694
23378,-0.170280724,-0.347091353,0.218999235,-0.005193306,-0.995810661,0.005156836,-0.469811858,-0.237709159
5289,0.121138666,0.717181592,0.276289238,0.000576228,0.435573927,-0.168224858,0.13366219,0.11855218
8553,0.117506385,-0.324594946,0.141956305,0.279896083,-0.452398858,0.216617481,-0.33395198,0.176982717
622,-0.48161854,-0.314065104,0.395796537,-0.023926859,-0.320720352,0.399649133,-0.051311367,-0.086338871
9467,0.195474521,0.139880894,0.057859145,-0.235850952,-0.01294006,-0.179295972,-0.033220633,-0.054610104
5525,0.359629204,0.46192053,0.608954526,0.307115407,0.155082062,0.389373581,0.08360361,0.057321219
256364,0.224510999,-0.074548642,-0.249969819,0.325594228,-0.488113736,0.092395591,-0.417638043,-0.154628633
332,0.17292847,-0.432239497,0.408001399,0.338809556,-0.78384813,-0.060416138,-0.274921498,-0.178200097
2058,0.013922545,0.279961565,0.30473601,0.072001708,-0.762556102,-0.288281623,0.407691511,0.494064699
7849,0.065899624,0.616300598,0.150126346,0.042745666,0.272310231,-0.373751807,-0.195819098,0.163404944
868,0.588437229,0.46284033,0.326823666,0.333742887,0.818006598,-0.072190011,-0.102462249,0.654790712
23244,0.267615158,-0.060548613,0.429604159,0.286137602,-0.022494021,0.030491555,-0.28047125,0.209398746
1677,-0.10372776,0.070625046,0.521034344,-0.308112106,0.478479883,-0.095532606,-0.151168614,-0.097794005
7043,0.213637318,-0.053501694,0.064871078,-0.034822402,0.394142727,0.351419355,-0.053399995,0.049540621
7494,0.245830931,-0.415030802,0.085013316,0.242018079,-0.739932774,0.230980201,-0.203300068,0.489518386
4836,0.262742187,0.128496072,0.702463046,0.216493948,0.388832463,-0.493271792,0.060776706,0.086198323
23647,0.07345458,-0.010887601,0.169487367,0.219947773,-0.598748094,0.333749839,-0.140180351,-0.062818473
10617,-0.181212425,-0.074848025,-0.026335105,0.197641417,-0.669033233,0.387182682,-0.358320365,-0.131929889
5613,0.206084882,-0.257100337,0.157727591,-0.315762955,0.554164114,0.402225218,0.085738725,-0.011919172
2184,-0.121148262,-0.836576665,0.122813488,-0.043990108,-0.146794704,0.614046573,-0.26039455,-0.118742528
5355,-0.127689065,-0.502650156,0.180820808,-0.028966461,0.082235527,-0.94773272,-0.257693652,-0.128790017
6659,0.163048375,-0.136189735,-0.037196754,-0.024902156,0.34574373,-0.126390898,-0.013018338,-0.563583637
7016,0.313301099,-0.918858758,-0.559979315,-0.405033866,-0.167084651,-0.238761574,-0.432403383,-0.544826137
90861,0.204807666,-0.261543933,0.690141983,-0.015385653,-0.146578597,-0.034483801,-0.293257996,-0.115672184
10670,0.0356523,-0.578125236,0.110221136,0.054236719,-0.351603876,-0.707853536,-0.458550953,-0.610148781
79071,-9.96E-05,-0.380471166,-0.043578069,-0.032171948,-0.532696467,0.070550884,-0.373911333,-0.329003367
64746,-0.032889083,-0.754243242,-0.071557785,0.391630649,-0.360779508,-0.100180129,-0.404186462,0.380167677
5366,0.171136962,-0.13094394,0.240207721,-0.221291949,0.573813742,-0.225958678,-0.108697833,-0.767642062
11344,0.25808086,-0.196526448,-0.107737691,0.450895432,-0.424955451,-0.258251206,-0.414776132,0.352121677
10013,0.353715473,0.554395012,-0.967302414,0.687478808,-0.078959515,0.35458386,-0.118356434,0.670007552
595,-0.966221232,-0.435500794,0.300601835,-0.281947311,-0.498784836,0.365816662,-0.412465875,-0.188203613
5829,-0.101808436,-0.403196186,0.505610872,-0.402825175,-0.144584043,-0.460087084,0.199931636,-0.488414589
5257,0.112819082,-0.524015101,-0.549900453,0.203580276,-0.546650915,-0.010720405,-0.712329953,-0.317341298
4793,-0.157392087,-0.246403012,0.001704497,0.105941221,-0.229734927,0.721918843,-0.19663463,-0.323015856
22794,0.070999052,-0.544689161,-0.537804308,-0.198459096,-0.341423204,-0.223823973,-0.637261315,0.125411255
9761,0.198610661,-0.901000629,-0.003399233,0.332922993,-0.744016191,-0.133194271,-0.768448535,0.190063374
2736,0.20012253,-0.516830154,0.381176826,-0.269581023,0.530385908,0.452890294,-0.372848733,0.063412489
23326,-0.235260614,-0.806405135,0.0552274,-0.016940685,-0.931718862,-0.020106834,-0.554848103,0.034335672
10972,-0.167694619,0.130332747,-2.117626377,-0.017586085,-0.733836315,0.125477951,0.057260928,-0.794394718
10523,0.113551144,-0.388983191,0.602963469,-0.443494619,-0.762202429,0.313729547,0.281076657,0.023550014
5290,0.315531465,0.068186099,0.523919515,-0.174911978,0.45878038,-0.185216916,-0.157164229,0.110320118
79090,0.322811171,0.988759475,0.207318331,0.242231893,0.456872316,-0.325486871,0.179535203,0.102755158
27032,0.045214463,-0.154281872,-0.0784826,-0.162233561,-0.16746585,-0.379544505,-0.369539241,-0.327597028
9097,0.121909867,0.138807232,0.366187075,-0.034416446,0.319033622,-0.0952604,-0.043759804,0.03564499
10513,0.268922841,-0.181876241,-0.075334934,-0.09473489,0.377847389,-0.164972798,-0.234764104,-0.630002289
6194,-0.138398566,-0.044519079,0.119079895,0.039451478,0.172631545,-0.136937936,0.066530433,-0.062467387
1891,0.677821713,0.000884674,0.161347366,-0.079144683,0.397338797,0.31979522,-0.132486487,0.160787472
3066,-0.196863019,-0.182234224,0.387953577,0.00371294,-0.248334485,0.358095608,-0.429566004,0.405932941
1676,-0.31139628,-0.784292799,0.270515328,-0.255974677,0.296911853,0.374302516,-0.629593714,0.009291318
9801,-0.285955841,-0.768653473,-0.19637335,-0.309695487,-0.829980834,0.207101318,-0.696283952,-0.592715722
23512,-0.306442395,-0.100192832,-0.174431544,0.069123512,-0.163318444,-0.046357553,-0.37168858,-0.451117182
1459,-0.328955198,0.576252286,-0.189588631,-0.169444251,0.450940963,-0.435233089,-0.151731426,-0.046401698
148022,-0.38686945,0.036636458,0.153714175,0.011847118,-0.186672907,0.268188448,-0.111472614,0.207441048
9703,-0.019543338,-0.45892859,-0.274111023,0.279024317,-0.543625486,0.017674747,-0.299070768,-0.075252626
10606,-0.722927491,-0.174902711,0.792328699,0.029871308,-0.044561072,-0.376819051,-0.384773703,0.97413651
1017,0.353671045,-0.647084938,-0.087235949,-0.164721704,0.229412827,-0.171171968,-0.187983143,-0.017120881
1906,0.332131456,-0.036490182,0.959245376,-0.050451316,0.801625712,0.303366809,0.199730292,-0.364508248
9813,-0.033335849,0.548496104,0.297298821,-0.646492653,0.422973217,-0.356335716,0.454950681,-0.283545569
8878,0.600659719,-0.090267472,-0.117335347,0.093339393,-0.271794217,-0.062818855,0.058960682,-0.014566106
3091,-0.186893422,-0.464018355,0.221577795,0.081948856,-0.03703917,-0.4530492,-0.656433801,-0.294647979
7485,0.063991767,1.001276566,0.136946693,0.026717165,0.448195768,-0.312659228,0.533736682,0.159432841
2109,-0.200831645,0.28966726,0.365471882,0.060904176,-1.151092926,0.099266959,-0.111933227,-0.191099176
23271,0.384608534,0.005747907,0.133055256,0.096562634,0.20365316,-0.584616993,-0.221635735,-0.516707638
9915,0.146714489,-0.387086736,0.028502877,-0.32204944,-0.117440438,-0.258128329,-0.117574421,-0.636690476
9552,0.164608641,0.012397091,0.213897606,0.154763809,-0.028352752,-0.20816638,0.086354289,0.252440978
93487,-0.038947191,-0.733329026,0.432277014,-0.058407234,-0.302066973,0.130259262,-0.436710863,0.104485978
2956,-0.066335069,-0.163393973,0.312388841,-0.021569426,-0.676184641,0.474830146,-0.562557311,-0.405759887
11065,0.160461621,-0.210441164,0.057460009,-0.175575219,0.005344191,-0.14771161,0.044872979,-0.56938764
9653,0.694700509,0.172276074,0.687674119,0.008512279,1.06193712,-0.111981078,0.300582538,-0.385197875
200081,0.014934862,-0.534055197,0.766234115,0.400344242,-0.270184071,0.431938887,-0.259283542,0.407734003
3337,-0.079845907,-0.152673795,-0.340493787,0.324269108,-0.454313448,-0.161264741,0.031998448,-0.046026003
11073,0.172785206,-0.185112371,-0.062089922,0.170556528,-0.12863769,-0.282248179,-0.246674897,-0.201768711
23,0.094177847,0.211050036,-0.093472101,-0.243273071,0.135992688,-0.766096094,-0.265105397,-0.257852531
5641,-0.450132048,0.707888183,0.452440958,0.092747866,0.128779327,-0.03772292,0.483124723,0.190197473
5743,0.231149006,-0.278667306,-0.04780106,-0.200556143,0.115089821,-0.083693985,-0.157786826,-0.181836197
5321,0.396026023,-0.329959339,0.360272523,-0.46237742,0.311792307,-0.651697525,0.149829498,-0.486145812
4144,-0.764019611,-0.409546056,-0.531636783,-0.718348086,-0.080100364,-0.074725288,-0.199680673,-0.301545726
8720,0.371088807,0.304878315,0.437879905,0.030346078,0.527234834,-0.262315488,0.417424542,-0.147506615
10782,0.303585788,-0.339033745,0.031505466,0.120267193,-0.231984211,0.180791911,-0.033130066,-0.197846789
25932,0.02902303,0.189130577,0.504800625,-0.159914107,-0.301640779,-0.45058909,0.285904284,0.321641023
1981,-0.451940568,0.261923326,0.609329987,0.11479238,0.134967693,0.09962194,0.376370708,0.324307318
695,0.213475131,0.615925129,-0.234724017,0.245698167,-0.238503525,-0.126693995,-0.103983379,0.198694097
10398,-0.405017411,0.017021349,-0.08577323,-0.19618451,-0.136235391,0.313006318,-0.165359734,0.296506784
5708,-0.271463083,-0.72053983,-0.435638324,-0.108498312,-0.374769083,-0.209508756,-0.408183018,0.012990688
1213,-0.100612636,-0.101692881,-0.220050937,0.319449382,-0.747877836,-0.094151791,-0.327448407,0.043985959
3028,-0.610261656,0.120310668,0.288155415,-0.148796515,-0.26885904,0.26992592,0.389999857,-0.172257663
6804,-0.599826018,0.364643718,-0.26332374,-0.469631827,-0.217572054,0.092695883,0.237094994,-0.361580273
226,0.0174744,-0.069315629,-0.419962994,0.370298133,-0.908319379,0.218211183,-0.322948915,-0.164827377
6777,0.195913402,-0.628126692,-0.354933718,-0.065874777,-0.512398771,-0.244240739,-0.446031444,0.248184553
890,-0.08646722,-0.338276819,-0.087902344,-0.055107117,-0.256643608,0.158288195,-0.281110634,0.40594785
6390,-0.448184596,-0.488845013,-0.273858597,0.073718766,-0.762051174,0.160541694,-0.615333005,-0.323336934
2113,-0.211129067,-0.220669092,0.178787099,-0.257058464,0.183321744,-0.038244031,-0.114471608,-0.44895327
4303,0.268536325,2.019039553,-0.30791103,0.395006436,1.157754201,-0.22294904,1.370403827,0.573342734
10953,-0.055421976,-0.117709108,-0.373853216,0.113906638,-0.627217184,0.219408205,0.05165724,0.002989984
22889,0.117965904,-0.420068487,-0.354786251,-0.932653115,0.064943843,-0.095287967,0.059394393,-0.275431125
3098,-0.121501201,-0.692985697,-0.311908572,-0.096835462,-0.823875296,0.052244201,-0.606607675,-0.073974371
11044,0.130344219,0.228670839,0.675253538,-0.10255349,0.661463928,-0.14456443,0.600106918,0.198152538
8985,-0.634392936,-0.4398085,0.025443813,-0.024056642,-0.476564758,0.300177159,-0.455509604,-0.447599505
66008,0.951545755,0.942758452,0.164650694,0.716777652,0.317064904,-0.224813707,0.275439889,0.840709085
9217,-0.10805698,-0.313815002,0.502764647,0.035145368,-0.417213685,-0.204002453,-0.488479247,0.356684292
3329,-0.413501558,0.0819689,0.622214227,-0.163649731,-0.676561794,0.255634142,0.04158328,0.010213294
701,0.515214564,-0.22246647,-0.249190754,-0.335580825,0.310187392,-0.457643965,0.021818343,-0.252395786
6182,-0.466056418,-0.709642358,0.264267323,-0.207697372,-1.171871662,0.223095082,-0.267995338,-0.290555645
4860,-0.510720998,-2.223407941,0.159243383,-0.40925961,-1.205583263,0.133635985,-1.221387215,-0.6496747
1050,1.318792931,0.547131112,0.209814037,0.70065839,-0.174215292,-0.026679352,-0.23327517,0.932639481
9491,0.05518451,-0.073585641,0.560701082,-0.767238381,0.275884058,-0.582613639,0.034060515,-0.241376964
7398,0.035870988,-0.407802972,-0.191644695,0.194943732,-0.545221707,0.584941995,-0.430369342,0.076657978
6117,0.018687805,-0.336318947,-0.125987567,0.294595233,-0.748267934,-0.094522333,-0.279321572,0.288550177
23588,0.512701233,1.239217423,0.265429561,0.397420321,0.954495781,-0.455859012,0.211810338,0.628662697
949,0.804890039,-0.008004597,0.324298143,-0.027341552,-0.108334833,-0.210755419,-0.124542969,-0.507855179
7168,-0.692130389,-0.296481403,0.138271072,-0.163165346,-0.081634888,0.182519131,-0.116028686,0.137766332
9375,-0.025587266,0.546054283,0.705711278,0.326549374,0.564288409,0.051890281,0.691121914,0.17381502
22926,-0.356494267,0.466592604,0.353156919,0.173432912,-0.29787502,0.010644367,-0.503668297,0.794573844
4927,-0.065462554,-0.38891262,0.204587781,0.253188507,-0.282047514,0.341456497,-0.377859479,0.427963308
2523,0.266374133,-0.124973577,-0.699923226,-0.251049659,0.012321335,-0.193376953,-0.510309003,-0.304578064
58497,0.25430464,-0.000825576,-0.208336104,0.685715955,-0.020252825,-0.356805382,-0.274387288,-0.043397518
6856,-0.347909554,0.134045883,0.143563454,0.089871409,-0.139577266,-0.667063627,-0.40642155,-0.200194542
26036,-0.360808139,0.210436665,0.539083449,0.025868023,0.031163678,-0.447003547,0.150305673,0.328698419
5899,-0.570528737,-0.601480259,0.309724673,-0.224042276,-0.512302921,-0.881512684,-0.318224039,-0.520522836
10206,0.09198373,0.385293709,0.130904925,-0.162996271,0.443911359,-0.066827752,0.307011481,-0.280663891
25793,0.013227805,-1.111682238,-0.109769156,0.064345989,-0.670136574,-0.018438253,-0.57732243,0.047751236
5467,0.484171762,-0.210869949,0.28216913,0.024446397,0.049161227,0.397302828,-0.350346933,0.278080194
55556,-0.286579283,-0.063084076,-0.174306104,0.349570427,-0.607378614,0.051702324,-0.711054099,-0.058144037
6774,-0.138475523,-0.104549158,0.429440373,-0.088140889,-0.00410808,0.055890646,-0.442676195,0.291284595
3978,0.18343911,-0.334718942,0.51367355,0.416626916,-0.493968446,0.444256667,-0.464540556,-0.193014839
10681,-0.056571319,0.131652413,0.127811957,0.241700306,-0.120685509,-0.10378681,0.068060447,-0.091154777
3638,0.972090465,-0.533403779,-0.176345496,0.32970695,-0.142842571,-0.358418143,-0.200209767,0.483639578
1788,0.119145525,-0.378145713,-0.236021528,-0.184471294,0.132058663,-0.113702614,-0.422283054,-0.378431749
8349,0.271511706,0.229384942,0.06120884,-0.008325711,0.259044687,-0.268649292,-0.001628006,0.007083531
6275,0.218090786,-0.707964026,0.331274784,0.062435276,0.107134982,-0.309937634,-0.264998853,0.013653924
3895,0.129702606,0.264986292,0.066451276,-0.379546043,0.610594784,-0.586204671,0.755842562,0.301505732
392,0.22270232,0.307492638,0.363304962,0.108685701,0.368593816,-0.123109651,0.286268827,0.450030077
9170,0.021417578,0.660842722,2.391011496,0.133191933,0.982453782,-0.500383332,-0.118307068,1.134519819
80347,-0.02352693,-1.129995277,-0.155403971,-0.13243988,-0.821335119,-0.339184137,-0.680064703,-0.572770761
5921,-0.319736804,-0.318696633,0.194126045,0.165360856,-0.394460745,0.128150873,-0.48656479,0.159904649
23300,0.304668395,0.17213604,0.188829245,-0.31197707,-0.036846461,-0.158793898,0.140774788,-0.210871312
836,0.337358562,-0.863623705,-0.172011267,0.20835388,-0.17021849,-0.132545831,-0.637105432,0.064308999
5721,0.275590895,0.249838189,0.523712752,0.107608426,-0.097011981,-0.399931963,-0.186694926,0.468837261
11188,0.15352143,0.517424632,0.408925535,0.059411047,0.186622313,0.011601445,0.138204043,0.453036855
10898,0.051211409,-0.435832239,-0.136906934,0.000826461,-0.328781356,-0.112289125,0.134950519,0.031789341
9276,0.092543476,-0.208238371,-0.435799563,0.102192077,-0.31096427,-0.380356489,0.229208834,0.100669775
1647,-0.181359032,-0.192982458,0.2140657,-0.299696972,-0.398154149,-0.00106112,0.258749943,-0.025887199
10285,0.122946818,-0.188677957,-0.391722746,-0.094225985,0.116659703,-0.718072273,-0.418040827,-0.321323554
23386,-0.333548945,-0.387542851,-0.00266803,0.113077236,-0.641103179,0.306620212,-0.118861567,0.021989689
2263,0.563739975,0.453909307,0.266859581,0.013542557,0.818995183,-0.30624436,0.184498375,0.284267978
3156,0.753028456,0.206530754,0.051606195,-0.145098632,0.256351082,-0.533115746,0.105136768,-0.15764606
10237,-0.200979906,-0.548526267,-0.426137439,0.279284237,-0.679427895,0.363786221,-0.522433249,0.142372589
7077,-0.090975042,-0.134632558,0.098149523,-0.106683177,0.213642593,-0.040333615,-0.12007465,-0.347123529
11157,-0.104348827,-0.310928961,0.096500366,0.212348991,-0.085999497,-0.019714437,-0.280881355,0.005563367
808,-0.248604016,0.409484605,0.071476876,-0.33569725,0.655726521,0.049591873,0.160469096,0.140137322
22908,0.332830562,0.705349341,0.246898368,0.452563764,0.511750946,-0.499233381,0.645489039,0.332991879
10915,0.111049364,-0.738513753,-0.107052874,0.170644916,-0.439714088,0.250079997,-0.488489293,-0.727170588
9897,0.086828639,-0.496278525,-0.47141072,-0.437956828,0.194383975,0.204911568,-0.495428865,-0.345679379
1759,0.033949653,-0.053902018,-0.506117618,0.065209748,-0.076290188,-0.714001761,-0.127828165,-0.184992264
54541,0.463501439,-1.404711998,0.103263228,0.18614213,-0.735011261,0.408353491,-0.794932464,0.091766939
211,0.063207003,-0.524915825,0.067747259,-0.257930921,0.194256218,0.143445677,-0.166739627,-0.029307272
5048,0.433326091,0.11104404,0.48044479,-0.032824869,0.494657876,0.015784054,0.182232778,-0.425131399
84722,-0.115533407,-0.179388247,0.350329196,-0.115149122,0.189344836,-0.481557943,-0.367515563,0.607562618
30001,-0.148860333,-0.004925943,-0.173497994,-0.131173476,0.127745954,-0.075753016,0.110189909,-0.348619893
348,0.112839602,-0.328765298,0.117422323,-0.222052437,-0.203755267,-0.363250178,-0.093647213,-0.62046572
29890,0.124413785,-0.39162989,0.436194894,-0.32354567,0.484795133,-0.442078588,-0.235700976,-0.102594611
9868,-0.329053338,0.14750382,0.094617202,-0.130575511,-0.622373649,-0.322311984,-0.209972789,0.128834214
873,-0.007527592,-0.336707742,0.071274307,0.130714047,-0.747488352,-0.215057321,-0.583887166,0.2626959
5580,0.05466092,0.37428443,0.22226859,0.204454432,-0.102331516,0.041676285,0.007961072,0.824611295
30849,-0.261692031,0.144268921,-0.029359739,0.045036484,-0.044702042,-0.323624186,-0.311900032,-0.115757215
1454,-0.686618373,-0.345068391,0.100092476,-0.100597107,-0.080749625,-0.18361511,-0.286073214,0.09893655
3725,-0.648184977,-0.298903193,0.275922804,-0.36010674,0.310016557,-0.062651218,0.130800297,-0.399774145
23585,0.210728936,0.762032253,0.554175186,0.347220089,0.583711311,-0.438680344,0.668399448,0.193692349
51097,0.521889455,-1.073845755,-0.075828345,-0.122525841,0.264970407,-0.424278314,-0.06255373,-0.805306406
1831,1.24750576,0.393904633,0.347841159,1.200751725,0.355105759,0.167296647,-0.04929315,0.670109479
7020,0.355054941,-0.602963906,0.118232703,-0.073785821,0.304864794,0.146026822,-0.156345672,-0.276377224
55893,0.298491231,-0.146007649,-0.098391535,-0.506219939,0.132171271,-0.260183079,0.148795599,-0.924997704
6944,0.51349818,-0.739488257,-0.009251504,-0.039337943,-0.011291511,0.081797054,-0.52087173,-0.174027822
22883,0.213198975,0.168013178,-0.158481178,0.245049168,-0.218277765,-0.399170527,0.294172467,0.216265117
5601,-0.261829914,0.311293234,-0.362154071,-0.129546995,-0.093419608,-0.553862627,0.188208393,-0.126346903
6500,-0.001651665,-0.299953972,-0.051815054,0.238250036,-0.111249149,0.275859715,0.048877512,0.011075394
10775,-0.222080456,0.145361231,0.538926515,-0.075105379,0.046043935,0.075099211,-0.16420275,0.252027635
4780,0.400098235,0.10976382,0.475697589,0.18965458,0.502452544,-0.40974073,0.302612413,-0.401898333
10904,0.27832417,0.128347073,-0.134225602,-0.025011752,-0.396080581,0.065784094,-0.161355326,0.216959661
9917,0.414708534,-0.178243942,0.629208479,-0.339510883,0.218223724,-0.210369825,-0.018034722,0.512390063
5627,0.159320983,-0.474946542,-0.197205666,-0.101645421,-0.104003814,0.02623807,-0.129634185,0.013479423
1399,0.44222418,0.128589619,0.205561388,-0.299650958,-0.158697418,-0.289787757,0.02568658,0.101451639
24149,0.351194829,-0.124516507,0.095898332,-0.380653701,-0.033516274,-0.772334923,-0.192935464,0.049917067
2222,0.316657347,-0.317273136,0.504862108,0.155765445,-0.517468576,0.376130821,-0.128304507,-0.071713379
10131,-0.759070248,-0.491501956,-0.107458571,-0.229280064,-0.661588701,0.034749347,-0.184560961,0.339724011
2958,-0.187116101,-0.227609346,-0.129107599,-0.415930254,-0.132106666,-0.240991754,-0.184712237,0.01843039
5715,-0.160318681,-0.046466818,-0.004256075,0.341216526,-0.615002019,-0.317455651,-0.283220749,-0.394858281
9650,0.216658156,-0.600400236,-0.049175154,-0.354980745,0.255927141,-0.250747694,-0.229250191,-0.188759193
7319,0.365501688,0.240952713,-0.356264595,0.293175317,-0.195158082,0.22600279,-0.095955933,0.15750954
4817,0.599283717,0.363806633,0.090427023,0.011309186,0.356489786,-0.162323591,0.021103425,0.077995549
9143,0.140258375,0.497122274,0.756346364,0.072273701,0.642784549,-0.304677676,0.095539215,0.506860558
4791,0.25077026,-0.867821649,0.480382114,-0.312974092,0.24679502,-0.042827744,-0.345525367,-0.067826999
10494,0.169889954,-0.175449596,0.227839481,0.189715689,0.00917462,-0.112718907,-0.016722106,-0.066271129
55324,-0.453920018,-0.336217475,0.578715711,-0.029084646,-0.494970763,0.131054754,-0.323886994,0.331630646
23149,-0.224237905,0.070310321,0.598534267,0.325863926,-0.154895657,0.352342503,-0.092869155,0.374709495
9943,0.143033311,0.047429615,0.496063784,-0.058503277,-0.426116305,-0.635527073,0.279479591,0.330457048
