x,216326,5426,11977753,57469,5394,24856436,42611257,24964624,5311,387447,11960529,23725625,9884685
332,-0.322049975,1.197600007,-0.080850005,0.461299986,0.578499973,0.248099998,-2.667850018,0.36074999,0.169774987,-2.698750019,0.498350024,0.349699974,1.769400001
2058,-0.496199995,0.847900033,-1.133749962,-0.756500006,0.858150005,-0.823599994,0.095950007,-0.529550016,0.229124993,2.746399879,-0.14379999,-0.326600015,-0.918799996
7849,-0.804749966,1.259199977,1.911000013,-0.198349983,0.780300021,-0.507099986,0.836449981,-0.417999983,-1.190925002,1.208349943,1.054100037,0.55855,1.033349991
868,0.670049965,-0.878449976,-0.423299998,-0.055050001,-0.429149985,0.306499988,1.569750071,0.071099997,1.221100032,-0.09739998,-0.459250033,0.575299978,-1.87680006
23244,0.31099999,0.913850009,0.753400028,-0.694200039,1.118700027,0.674499989,-1.194800019,-0.028100006,-1.111725032,2.808350086,-0.785449982,-0.69630003,-0.139850006
1677,1.431699991,-0.766749978,1.69295001,0.549400032,-0.315649986,0.782999992,1.590749979,-0.405550003,-0.738849998,-1.258099914,-0.787699997,-0.142350003,-2.049700022
7043,0.639199972,-0.653999984,-0.511250019,0.149700016,-0.559049964,0.301800013,1.045099974,-0.064050004,-0.302224979,-0.297799975,-0.508300006,-0.88924998,-0.790550053
7494,-1.35649991,-0.043750018,-1.531899929,-0.730400026,-0.64989996,-1.580199957,1.372699976,-0.018300004,-2.483224988,5.232500076,-0.583800018,-0.7597,-0.309850007
4836,0.042900011,-0.875049949,0.343100011,-0.016400009,0.965749979,1.186499953,1.393999934,0.058600008,-2.036449969,-1.320150018,-0.051899999,-0.466850013,0.018500015
23647,-0.483500004,1.136550069,-1.396349907,0.113850012,0.977800012,-0.347600013,-2.158699989,-0.307999998,1.117600054,0.289599985,-0.01395002,-0.005899999,-0.408050001
10617,-1.067849994,-0.708299994,0.089699998,0.441799998,0.657250047,-0.479600012,-1.251199961,0.163800001,-0.816350013,-0.459800005,0.08950001,1.643700004,0.130649984
5613,1.245850086,-0.983899951,-0.651649952,0.069250003,-0.369899988,-0.0524,1.03429997,0.229350001,-0.224225,0.087950021,-0.396800011,-1.098700047,0.091750011
2184,0.539399981,-1.036900043,-0.751850009,0.139749989,0.363000005,0.128099993,1.617949963,-0.626749992,-0.294874996,-0.193149984,0.447349995,-0.222349972,-0.29825002
5355,0.424899995,-0.202549994,0.195049986,0.955200016,-0.164399981,-2.253000021,0.405550003,0.397949994,-1.257200003,-2.578850031,0.486850023,0.260249972,0.042800009
6659,0.159999996,1.630849957,1.923349977,-0.193599984,1.398800015,-1.493800044,-0.398499995,0.758350015,-0.503174976,-1.381449938,0.180650011,-0.860849977,-0.733850002
7016,0.518050015,-1.35439992,-0.221999988,-0.226799995,-1.197700024,-0.358599991,0.829150021,-0.618550003,-0.15397501,-0.66050005,0.392700016,-0.086400002,-0.69115001
90861,-1.236150026,1.052700043,-0.035099998,0.428799987,0.433449984,0.304699987,0.357050002,-0.115899995,-0.917999983,0.003400028,-0.777999997,-1.15049994,-1.620700002
10670,-0.766849995,0.80400002,0.450800002,-1.157000065,1.145900011,0,2.42595005,-0.38805002,2.01730001,-2.911049843,0.308300018,-0.43234998,0.433049977
79071,0.413150012,0.123250008,1.007099986,0.499949992,0.630400002,-0.474599987,-0.590800047,4.035600185,-1.364424944,-3.343500137,-0.938749969,-1.325500011,-1.452450037
64746,-0.905599952,1.294049978,-1.257099986,-0.18644999,-1.400050044,0.224199995,-1.04794991,-0.196600005,1.53472507,0.340749979,0.176400006,0.2377,-0.736750007
5366,-0.375950009,-0.308100015,0.640900016,-0.543099999,-0.715600014,-1.854599953,1.419049978,0.751199961,-1.255200028,5.529649734,-0.505899966,0.424049973,-0.045650005
11344,-0.460150003,1.139899969,-0.83919996,0.126800001,0.771799982,0.101499997,-0.95115,-0.403749973,1.941150069,-0.454849988,0.427100003,-0.481299996,-0.658599973
10013,0.632300019,0.582199991,2.237999916,-0.304049999,-0.304049999,2.366300106,0.254999995,0.91900003,-0.212324992,0.050299987,-0.054899998,-0.685099959,-0.933950007
595,-0.699249983,0.646499991,-0.296750009,0.625750005,0.092600018,-0.491400003,-1.407500029,-0.273750007,-1.577875018,-1.927699924,-0.155249998,-0.595650017,-1.110350013
5829,-0.698949993,0.428799987,1.900700092,-0.572000027,0.908599973,-0.801900029,-0.25365001,-0.241950005,-0.936524987,-1.352399945,0.980499983,0.131750017,0.002700031
5257,-1.466599941,1.257050037,-0.221400023,-0.444450021,1.070150018,-0.790300012,0.680549979,-1.138849974,0.690699965,1.982949972,0.546200037,-0.255349994,-0.53609997
4793,-1.018299937,1.278149962,-1.099650025,0.008100003,1.281450033,-0.1919,-1.596549988,-0.346300006,-0.26502499,0.793800056,-0.239100009,0.653800011,2.146850109
22794,-0.678849995,1.088950038,-0.273499995,-0.171149999,1.79005003,0.374799997,-1.593850017,-0.187999994,-0.522024989,-0.169200003,-0.856750011,0.393649995,0.435550004
9761,-0.099950001,0.733299971,-1.886649966,0.008899987,0.569000006,0.57889998,0.430850029,-0.225900009,1.756274939,-0.437449962,0.160849988,-0.028050005,0.997900009
2736,0.349999994,-0.214149997,-1.154649973,2.221349955,-0.844399989,0.243100002,1.573300123,-0.181649998,0.433475018,-0.171700001,-0.372850001,-0.784999967,-0.372200012
23326,-0.545099974,1.630900025,0.814200044,0.268399984,-0.377499998,0.071099997,-1.568150043,0.333900005,-2.57464993,-0.488000005,-0.537699997,-0.212200016,-1.624000072
10972,-0.639949977,0.303600013,-1.002599955,-0.610599995,-0.658900023,-0.441599995,-0.798950016,-0.490850002,-0.002025001,2.227100134,0.232550025,0.467299998,0.722299993
10523,-0.786350012,1.123849988,-0.428149998,-0.011100009,0.986300051,0.0341,-2.264800072,-1.030699968,0.445924982,-0.256950021,0.453450024,0.248999998,0.496250004
5290,0.666600049,-0.101150036,0.079999998,0.089549989,-0.478100002,0.335799992,2.67750001,-0.043949999,-0.405975014,-0.498249978,1.191700101,0.390249997,0.324049979
79090,0.255400002,-0.993900001,1.942649961,-0.521399975,-0.006099999,0.430700004,2.284149885,-0.160300002,1.180449963,-0.464449972,0.704300046,0.046700001,-0.399000019
27032,0.757099986,0.06605,-0.390100002,-0.453000009,-0.125,0.475100011,0.024849996,-0.819100022,-0.39472498,1.37985003,-0.568300009,0.344200015,0.46905002
9097,1.911050081,-0.290600002,1.813199997,-0.542199969,0.001450002,0.602500021,1.025150061,0.730449975,0.034575,-0.411799997,-0.044799998,-0.904200017,-0.305050015
10513,0.732150018,-0.630650043,-1.219750047,0.507550001,-1.796950102,1.062600017,0.125100002,1.098950028,2.183849931,-2.368799925,0.048950002,0.290749997,-0.205300003
6194,0.98635,0.382100046,2.410749912,0.096799999,0.337249994,-1.972200036,-0.931150019,-0.240449995,0.334775031,0.671000004,-1.103099942,0.799600005,0.53245002
1891,1.008200049,-0.943949938,-0.435449988,-0.207050011,-0.039499998,0.4014,1.728199959,-0.368950009,-0.58177498,-0.33525002,-0.354099989,0.285600007,-0.192700014
3066,-0.112999998,0.507650018,-0.338550001,0.054950003,-0.074550033,0.148100004,-1.531599998,-0.687350035,0.588624984,3.404649973,-1.048949957,0.447250009,0.574150026
1676,0.781000018,-1.13985002,0.017900005,-0.084299996,-0.522549987,0.557699978,1.517650008,-0.264050007,-0.546325043,0.244449973,-0.223150015,-0.799600005,-1.015650034
9801,-0.105700001,1.336750031,-0.475199997,0.052749991,-0.157099992,-0.137199998,-1.298749924,0.293950021,-1.632474959,-0.984350026,1.277750015,-0.3574,-0.826900005
23512,-0.160500005,0.805649996,-0.70389998,0.387800008,-0.851350069,-1.073799968,-0.399949998,0.542899966,-1.278225034,-0.123149998,0.676850021,0.002450004,-0.007549997
1459,-0.288450003,-0.182850003,1.612750053,-1.066550016,0.48635,0.199499995,1.57069993,-0.533749998,1.904849946,0.800300062,0.686950028,-0.161400005,2.072299957
148022,-0.213750005,1.272350073,-0.975549996,0.071050003,1.139450073,-0.539699972,-2.369250059,-0.51424998,-2.165475011,-1.114949942,-0.54369998,1.49575007,0.772800028
9703,-0.783649981,1.761650085,-0.406049997,0.27274999,1.583899975,0.0148,-1.72874999,-0.058849998,0.278425008,-0.107349992,0.215049982,0.557500005,0.428600013
10606,-1.012650013,1.163750052,-2.471950054,0.316100001,-1.882050037,-0.3935,-1.158499956,-0.207450002,-2.09799996,1.688650012,-0.446649969,-0.718649983,-0.828350008
1017,0.367799997,-0.459800005,0.573449969,-0.732899964,-0.358649999,-0.777800024,2.135699987,-0.611400008,-0.582574993,0.733349979,0.254949987,0.53610003,1.278599977
1906,0.848950028,-1.245650053,-0.381949991,0.090299994,-0.808699965,0.674499989,1.395950079,-0.042349998,-0.351075009,-0.271099985,0.123899996,-0.701600015,-0.299199998
9813,0.042600006,-0.32525,0.086599998,-0.117599994,0.205799997,0.594099998,1.565999985,-0.614099979,-0.093974993,-0.882799983,-0.057249993,-1.126049995,-0.761900008
8878,-1.038349986,0.55855,0.487949997,-0.1602,0.276899964,-0.512099981,-2.123899937,0.124799997,0.994000047,1.437600017,-2.200400114,-0.130949989,1.191699982
3091,0.489250004,-0.842100024,-0.972750008,0.2403,-3.623300076,0.835300028,0.462700009,-0.004150003,-1.57497501,-0.967700005,-0.320949972,1.511350036,2.2651999
7485,-0.56219995,0.771449983,-0.065500006,0.566049993,-1.074800014,-0.618600011,0.02245,-0.781700015,1.459524959,2.614600182,0.329400003,0.537500024,0.881299973
2109,-0.75999999,1.607700109,-0.219300002,0.399000019,0.586950004,0,-1.729799986,-0.089199997,0.462400004,-1.595350027,0.0176,0.303900003,-0.010599971
23271,0.951099992,-1.093999982,0.080600023,0.088350013,-0.791800022,0.511399984,1.163599968,-0.109349996,-0.695450008,-0.932449996,-0.284999996,-0.350299984,-0.716800034
9915,0.738699973,-2.689399958,0.071099997,-0.119549997,-0.369150013,0.598800004,1.375699997,-0.466350019,-0.916150004,-0.547500014,0.301400006,0.816050053,0.531749964
9552,0.394749999,0.200300008,-2.61435008,0.656599998,-0.741899967,0.300099999,0.082800001,-0.415149987,-2.103649974,0.184700012,0.16110003,0.019849999,-1.53579998
93487,-0.787799954,1.408499956,-0.085600004,0.051899999,-1.345000029,-0.127200007,-1.32675004,0.140249997,-2.051275015,1.273449898,0.524799943,0.266000003,0.408099979
2956,0.430949986,1.894150019,0.372099996,-0.329400003,0.695550025,-0.538399994,-0.422400028,-0.288300008,-0.778225005,1.337300062,-0.245749995,-0.401349992,-1.349300027
11065,-1.126549959,1.149349928,0.396300018,-0.366699994,0.678449988,-1.629799962,-2.174449921,0.067100003,-1.469624996,-1.995800018,-0.492349982,-1.273499966,-1.950449944
9653,1.157500029,-1.04005003,1.227699995,-0.297299981,0.439949989,0.336199999,2.176499844,0.259000003,0.236699998,0.197849989,-0.436649978,0.599949956,-0.437700033
200081,-1.01244998,0.448449999,-0.622449994,0.251499981,-0.000849992,-0.318399996,-2.17595005,0.665400028,-2.172299981,-0.188799977,1.125,0.291299999,0.080200002
3337,-0.23635,0.127599999,-2.107749939,0.348850012,-1.331099987,-0.275999993,-4.206049919,-0.451650023,2.59740001,2.972499847,-0.784150004,0.11909999,-1.172850013
11073,0.562600017,0.873850048,1.801699996,-0.908550024,-1.078099966,0.206799999,-0.122700006,0.290800005,-1.626874983,0.536399961,0.025549978,0.071500003,1.591549993
23,0.310449988,-0.230499983,-0.241950005,-0.241950005,0.478949964,0.100400001,-2.454550028,-0.966199994,-0.833525002,1.170300007,0.00940001,0.552150011,1.360949993
5641,0.197649986,-0.344800025,3.973400116,-0.414649993,1.01335001,0.251800001,-0.178600013,0.671850026,4.310025215,2.260200024,1.070749998,-0.82735002,-0.753300011
5743,-0.317099988,-0.744300008,0.082149997,-0.269800007,-0.435199976,-0.674499989,2.322400093,-0.169699997,0.093675017,0.651449978,0.418250024,-0.150449991,0.128150001
5321,0.933049977,-1.961899996,0.361699998,-0.210449994,-0.613000035,0.944500029,0.889800012,-0.262099981,-0.516250014,-0.32674998,0.616700053,-0.067549944,0.017549992
4144,0.63894999,-0.2509,-1.731649995,0.395699978,0.233749986,1.35769999,-0.389499992,1.189700007,-0.716300011,-2.824749947,0.002549998,-0.57735002,-0.488649994
8720,0.598550022,-0.530450046,1.591350079,-0.551199973,-1.61105001,0.903500021,1.472900033,1.02670002,-0.894450039,1.573750019,-1.192900062,0.623300016,0.227699995
10782,0.559399962,0.414800018,0.221999988,-0.569100022,0.610300004,1.165799975,0.006700009,-0.674899995,-0.034299992,-0.353049994,-0.178600013,0.533050001,2.120999813
25932,-0.426699996,-0.404449999,-0.65259999,-0.546850026,-0.921949983,-0.155100003,2.39289999,0.256850004,2.235274911,4.846449852,0.527800024,-0.154249996,-1.463949919
1981,-0.152799994,1.542199969,-0.103399992,-0.203400016,0.551200032,0.307000011,0.124199986,-1.062049985,-0.965024978,-1.004999995,-0.926800013,-0.241549999,-0.998250008
695,-0.557850003,0.416850001,0.775250018,0.913150012,-0.856100023,0.985300004,0.202500015,-0.14320001,-0.117924988,-0.578149974,-0.185849994,-0.08600001,0.808300018
10398,0.305800021,-0.174999982,0.230150014,0.368849993,-0.940050006,-0.123800002,0.141249999,-0.399699986,0.541000009,-2.089099884,-0.84434998,-0.149649993,1.382950068
5708,-0.226549998,-0.448100001,-0.895850003,-0.122449994,1.518899918,0.907100022,-1.274300098,-0.450399995,2.943574905,1.24029994,-1.056949973,-1.679149985,-0.696399987
1213,-1.113199949,0.950899959,-1.315649986,-0.538900018,0.792450011,-0.3829,-2.689249992,-0.135049999,0.020824997,1.175349951,-0.129050002,0.424050033,1.244799972
3028,-1.074699998,0.685099959,-0.710099995,0.185249999,0.88105005,-2.689199924,-2.517699957,-0.690750003,1.915575027,-1.202049971,0.200700015,-0.803249955,-0.821449995
6804,-0.566949964,1.282899976,0.948149979,-0.045850001,0.726850033,0.125699997,-1.16505003,0.894550025,2.393574953,1.916649938,-0.267749995,-0.174549997,0.964950025
226,-1.436049938,0.851999998,-1.247200012,0.386449993,0.108900011,-1.873999953,-1.902999997,-0.0341,0.621850029,-0.237049997,-0.120800003,-0.653950036,-0.423099995
6777,1.337800026,-0.747749984,3.436049938,0.585350037,0.190050006,1.303799987,2.112299919,0.164799988,-0.393299997,0.444850028,-0.083399996,0.294699967,0.332599998
890,-0.711750031,1.34224999,0.560299993,-0.357850015,0.75909996,0.620999992,-2.034800053,0.137449995,-1.711350024,-0.079399988,0.307250023,-0.251850009,1.235399961
6390,-0.858049989,0.895300031,-0.713100016,-0.1998,0.501900017,-0.2289,-2.175199986,-0.186700001,0.63442497,-0.267500013,-0.002500005,0.109199993,0.02225
2113,0.653550029,-1.380100012,-0.753750026,0.268250018,-0.469150007,1.036900043,0.779500008,0.480500013,0.143149987,-0.712149978,-0.96784997,0.43779999,0.597200036
4303,-0.493400007,0.770799994,1.20539999,0.460650027,-0.187849998,0.209700003,-1.322250009,1.007050037,3.211525083,-1.312699914,-0.58495003,0.097049996,-1.307749987
10953,-0.738950014,0.623300016,-0.597900033,-1.085050106,0.375950009,-0.594600022,-1.250999928,-0.898400009,-0.231174976,0.142750025,-0.182850003,-0.287999988,0.017799996
22889,0.475549996,-0.0264,-1.811300039,-0.553149998,-0.14745,-0.541800022,0.346150011,0.655799985,-1.212475002,1.425800085,-0.345849991,0.164100006,-0.33069998
3098,-1.01880002,1.123549938,-1.49635005,-0.156200007,0.76730001,-0.924899995,-1.810949922,-0.535049975,3.844999909,-0.589049995,-0.449699998,0.02685,1.140500069
11044,0.713250041,-2.737699986,-0.164399981,0.292199999,-0.234400034,-0.289700001,1.066400051,0.175149992,-0.974049985,-0.47604996,-0.140799999,-0.313000023,-0.311850011
8985,-0.47815001,0.949000001,1.019699931,-0.17354998,1.069849968,0.26820001,-0.017799996,0.162249997,-0.941899985,-0.090350002,0.753150046,-0.52184999,-0.387300014
66008,-0.631349981,1.136199951,-0.089150012,0.490400016,1.086949944,0.104199998,-1.751950026,-0.026249997,5.38822484,-2.487500191,-0.281099975,0.118550003,0.11194998
9217,-0.184949994,1.132050037,-0.486800015,-0.116600007,1.734600067,-0.300900012,-1.851300001,-0.232000008,-0.177824974,0.635949969,-0.058150005,-0.035800003,-0.427949995
3329,-0.682300031,1.405300021,0.265649974,-0.030900002,-0.127849996,-0.4023,-2.229850054,-0.167400002,-0.806500018,1.325450063,0.073300004,0.231700003,-0.539349973
701,1.047199965,-0.935400009,0.953050017,-0.084849998,-0.436650008,0.531199992,1.467049956,-0.406949997,-0.945650011,-0.252799988,-0.66900003,1.335399985,0.08070001
6182,-1.936500072,0.462849975,-2.358350039,0.12545,0.051699996,-0.549300015,-5.296600342,-0.274650007,-1.504000008,-5.161200047,-1.427899957,0.289050013,0.486200005
