x,216326,4211,5426,2662,71384,5453,9703,11683,208908,2478,3385,57469,2708,6450551,5394,3062316,2187,25126798,60699,42611257,4114,123631,2123,176871,444795,2141,11525740,11626560,5311,644241,387447,3902,3363,354624,60198,441276,11327430,17755052,24978538,56655374,1691,457193
5898,-0.387977339,-0.548278883,-0.717249488,-0.528308822,0.309983924,-0.538167864,0.194180571,0.281024675,-0.426144518,0.096699998,-0.202990844,0.270257488,-0.11608696,-1.854869366,-0.367300245,0.138047692,-0.986000031,-0.702445846,-0.721760392,-0.612538413,-1.237783848,-0.163923318,-0.885432449,-0.874994031,-1.139130868,-1.073315237,0.255068349,-0.336337059,1.583551877,-0.223628073,1.20133248,0.131605579,-0.054000005,-0.245313138,-0.165839583,0.695717111,-0.250298102,-0.352766565,-0.936136015,0.119392385,1.020799264,0.345149986
23365,-0.474147588,0.445736364,-0.278133028,1.906962297,-0.499767959,-1.005209863,-0.111971278,0.068290902,-0.600247258,-0.567199945,-0.275916347,0.123582169,-0.565144883,-0.436646432,-0.17488681,-0.942894823,-0.566324979,-0.226554433,-0.804770619,-0.253598159,0.0351627,-0.057795469,-0.598881671,-0.98713044,-0.3578584,-0.62119389,0.158442638,-0.31772094,0.661235352,-0.053861351,-0.136133507,0.167159322,-0.301699996,-0.014743805,-0.278803691,-0.424052656,0.094222447,-0.160287411,0.026190355,-0.793216717,1.062559485,0.542199969
6657,-0.563374937,-0.717849597,-1.104968744,1.258097427,0.025420398,-0.414639287,-0.387644538,-1.64503981,-0.601882174,0.865500033,-0.266785922,0.989928603,0.989822285,-0.798120975,0.030342841,-0.61001565,0.853750035,-0.02177935,0.79410249,-0.480905806,0.238125618,-0.106442243,0.758832099,-0.2914816,0.122142195,0.099509904,0.002325232,0.65916871,-0.348530812,-0.62421068,-1.46799159,0.47711249,-0.424649984,0.028654099,-0.606550038,-0.018576011,-0.156000857,0.052116369,0.343470827,-0.244957716,4.858890176,2.565425098
5054,1.51805985,0.542140096,2.116983477,0.399686675,1.379648782,0.32790482,0.898126538,3.646840583,-0.179885087,-1.601599932,0.378775782,-0.169671681,-0.968980477,0.762994319,-0.427796985,-0.443538351,0.328325003,-0.192836173,1.913131654,-0.23709572,-0.026311446,-0.25158849,-0.014417,-1.032310375,-0.560742822,-0.437779971,0.283315615,-1.188645193,0.618514631,0.089277206,-0.673209757,0.013029733,0.123349994,1.495148122,1.079935178,0.53385523,0.111579678,-0.414809657,0.114797458,-0.847627253,-1.043285996,0.738650024
3108,-1.04618679,-0.080161691,-0.125306903,-0.313580255,-0.442218587,0.465375595,0.523624245,0.914609638,-0.262848897,0.10255,-0.058413068,-0.148070067,-0.153028423,0.228950918,-0.352441257,-0.108109738,0.039375007,-0.441086434,1.454011083,7.60E-06,0.173669553,-0.494514275,-0.346989151,-0.124375937,0.104147885,-0.266736589,-0.251050269,0.89864998,1.196343324,-0.122598313,-0.283130825,0.822342264,0.509299994,0.082357585,-0.048901521,-0.770602144,0.011289749,0.416733813,0.515621573,0.420004791,4.231577814,1.936825067
1950,-0.724320382,-0.042501152,-0.092682737,1.770114351,-0.050899662,0.356279224,-0.47776496,-0.542927492,-0.108030612,1.062299967,0.523981153,-0.585713923,0.780820262,0.523569793,0.980825681,-0.005355998,0.677125007,-0.180201455,1.014837503,0.05298506,0.60883618,-0.146419739,0.832059376,-0.249713793,0.661585984,0.592848933,-0.144629361,-0.331556407,0.127687926,-0.567020827,0.655891091,-0.488803343,0.414849997,1.152340479,-0.237032473,0.628468513,-0.395104356,0.411043015,-0.248381138,-0.558917527,4.302988291,3.747925043
9517,-0.70919323,1.008454472,-0.061976693,-0.362146028,0.103136927,0.582159758,0.508893093,-0.059312903,0.110401278,1.021300077,-0.207277935,0.086215287,-0.437588774,-0.079591841,-0.447427816,-0.608903624,0.206049997,-0.569914824,-1.480833754,-0.187740852,-0.327689542,-0.120862999,-0.684189059,-0.31436516,-0.485826344,0.103136806,-0.119948125,-0.937190509,2.955208192,-0.033342447,0.922256052,0.8089682,0.016000003,0.953057498,-0.112932831,-0.199770838,-0.314848613,0.136719117,0.222801298,-0.319461186,0.634808362,-2.107649982
351,-0.848972142,-1.156547964,-0.153300554,1.191000615,0.584858596,-0.368708953,-0.510946252,-0.266334443,0.018823032,1.097249985,-0.122809362,-1.147859156,1.36586388,0.292173855,0.78243068,-0.226449257,0.452999994,-0.222550673,0.125847101,-0.131870577,0.394488273,-0.13635899,0.926516431,-0.1916551,0.267480027,0.523218211,-0.187521635,-0.35736897,0.076081941,0.041969893,0.749354094,-0.336979826,0.374349982,0.693371564,-0.499673977,-0.223809689,-0.030864834,0.575205402,-0.997138113,0.474787273,0.873411,2.77657491
25987,0.798183188,-0.289957672,0.751616531,-0.567131266,0.854578763,0.115657672,0.015819336,1.346811235,0.136243015,-0.33129999,-0.403731881,0.328278303,-0.388415383,-0.607192576,-0.740787922,0.479127932,-1.422574989,-0.141056619,-1.731618822,-0.043934124,-1.256927857,0.215304578,-1.238914358,-0.943353427,0.388278686,-0.392283866,0.013431694,-0.033995107,-3.747221737,-0.722786597,-3.02118063,0.473103374,-0.72784996,-0.841101468,0.778645873,-0.842748791,0.118016392,0.302413989,0.102178484,0.272475985,-5.961490989,-7.373350143
23670,0.716343269,-0.29488644,0.499768463,1.055606815,0.61667965,-0.055495471,-0.288201071,1.171839396,0.048571541,-0.324600011,0.365736796,0.305865638,0.323339657,-0.281920873,-0.296569222,0.329434468,-0.149900019,0.006536649,-0.871705681,-0.684671207,-0.061758229,-0.09355916,-1.3145174,-0.008737868,-0.421828527,0.098962203,-0.050738953,0.27644699,1.443115598,-0.11526742,-0.467080608,-0.23894423,0.821550012,1.19632116,0.236396194,0.323892165,-0.686689702,0.316631289,0.579447776,0.312502991,0.549738407,1.697324961
4846,0.18834132,0.150235593,0.378090071,1.599790224,-2.164678708,0.44422166,-0.491753067,0.393811741,-0.28321195,-0.00090003,0.052700499,0.283582613,-0.127143323,-0.278087623,0.387186025,-0.442749195,-0.118599996,0.37427179,0.529688582,0.013463433,-0.350994548,0.096736359,0.091047469,-0.703474683,0.106681121,0.220507002,0.089052504,-0.299853065,0.473142667,-0.247767592,0.562020853,-0.532327926,0.319449991,0.850392699,0.329735167,-0.653480232,-0.213531243,-0.322125209,0.042609379,-0.948824332,3.75899291,2.431525111
1452,-0.441041179,0.800596327,-0.546913597,-0.256584045,-0.002093028,0.396009356,-1.251955335,-0.239278206,-0.524317971,-0.646099985,0.047270318,0.299295537,-0.298363488,0.166589588,-0.964392217,-0.534376528,0.406075031,-0.056874068,0.043893963,-0.078735646,-0.546053739,-0.22619605,-0.554653108,-0.849288254,-0.638662084,-0.451643048,0.036658066,-0.986435932,0.389912882,0.051858782,1.602700591,0.621751255,-0.0309,-0.584385186,-0.460771084,-0.54203306,0.260870309,-0.364811859,-1.183241025,-0.371021803,-1.363024168,-1.947675049
4776,-0.287181772,-0.768164784,0.032614209,1.718219434,-0.183653049,-0.562441062,-0.66544894,-0.773327911,-0.650495243,0.865449965,-0.496237893,-0.337354898,1.136286303,-0.705982648,0.362548117,-0.8679005,0.025299996,0.143014634,1.620639682,0.036137304,0.422813611,-0.004459405,0.132875465,-0.697923166,0.389945913,0.365903958,0.313397452,0.354415458,0.291181626,-0.353062089,0.8410348,-0.256819963,-0.086599976,-0.346469671,-0.097899146,0.159152299,-0.212963377,0.062753244,-0.247973613,-0.476618243,4.046054125,2.671424925
6908,-0.199291147,0.470459849,-0.313256276,-1.200860468,-0.362060845,0.856381267,0.203105025,0.111600281,-0.749564213,-0.017000005,0.251823663,0.565857708,-1.115471282,-0.330664106,-0.46875757,-1.05400591,-1.749849975,-0.369773015,-1.769238234,-0.0488962,-1.302810719,-0.225101594,-0.285177144,-0.77136946,-0.347707367,0.286104688,0.114448522,-1.48015499,-0.071488639,-0.572441298,2.444063544,0.523582514,0.457150012,0.142173767,0.498279132,-0.626280654,0.274975159,-0.811344725,0.337422758,-0.536165637,-3.258118808,-6.340550184
11182,-0.06425833,-0.890479803,-0.333840848,-0.600580669,-0.344488345,-0.1817654,-0.19919112,-0.667363325,-0.539833429,0.805799961,-0.608700771,-0.032055832,1.074002471,0.458913893,-0.198352085,0.081340792,-0.492525004,-0.183540462,1.007603399,-0.01550359,-0.72200123,-0.277123843,-0.22050558,-0.720115226,0.036121308,0.011613155,0.449813851,1.303957763,1.645754326,0.468176872,0.731639862,-0.281939065,-0.749100029,-0.364965141,-0.043895647,-0.674995765,0.157331504,-0.39292711,-0.628193747,-2.137655499,0.863193899,2.295149982
2146,0.130200915,0.101901293,-0.207060908,-1.330847582,-0.59052372,-0.04487358,0.42824084,0.235083814,-0.072490436,0.765399992,-0.31270567,0.247145638,-0.794724409,-0.578476317,0.01000683,-0.644355713,-0.955675036,-0.60421433,-4.950870752,-0.349420775,-0.558782153,-0.273877172,-0.511089674,0.020424989,-0.133570845,-0.68760227,-0.129785539,-0.435672491,0.070183919,-0.073783984,0.951444656,0.326125789,0.048700001,0.065314524,-0.322955608,-0.203976847,-0.292197315,-0.206773579,-0.226415783,0.239029488,0.187208176,-2.773149967
3385,0.306984961,-0.223285735,0.122733749,0.409252795,-0.654105604,0.676305652,0.913641133,0.53415877,-0.18602057,0.164649993,0.239524928,0.271270603,-0.47837525,-0.553196192,-0.57444566,-0.517750932,-0.587374985,-0.813841474,0.445327386,0.254330581,-0.046836477,0.129360824,-0.045725387,0.399886335,-0.479724729,-0.323652587,0.104326123,-1.017083733,-0.005490535,0.550665331,-1.846005499,0.511689783,0.13440001,-0.073790103,-0.113739135,-0.817445785,0.29596734,0.503158075,0.424235106,-0.75462496,0.506021917,-2.129149973
672,0.43991806,-0.426523775,0.150665044,0.668875488,-1.121358961,0.053535901,0.60620281,0.313630248,-0.401172881,-0.982450008,-0.203176363,0.512135863,0.517081214,-1.020834506,-0.204624865,0.154067285,-0.909724995,-0.448381468,-5.739280224,0.178073284,-0.052675641,-0.032162815,-0.138981256,-0.698696977,0.124276156,-0.344019627,0.161086898,-2.064753764,-1.029049284,-0.128563825,-1.449051857,0.440302613,-0.786299944,-0.58829698,-0.492417425,-0.236271024,0.251534489,-0.163889561,0.752743602,-0.318042508,-3.090234935,-2.650349975
5710,-0.011745766,-0.128270224,-0.003681064,-2.081910745,0.120162204,0.696545869,0.377415341,0.231673565,-0.544742589,0.114150017,-0.392800193,-0.076907963,-0.616087738,-0.193714723,-0.702384727,-0.807676718,-0.667550027,-0.55150655,0.514046043,0.051238967,-0.529018822,-0.110655682,-1.865219153,-0.543325823,0.04381896,-0.322314754,0.427332137,0.06787482,0.039065105,0.120944553,1.21758908,0.097362783,-0.613300025,-1.464682281,-0.549647033,0.369739812,-0.15583151,-0.395222147,0.432635233,-0.469234683,-1.17658186,-1.232324958
5261,-0.237429369,0.142065525,-0.232489263,0.504646672,0.266752787,-0.539615974,-0.340508193,-0.255876732,-0.341783053,0.437900007,-0.083461602,0.529117852,1.536478269,-0.349316463,0.166690627,-0.291444735,-1.478050053,0.012751665,1.626453161,0.100648976,-0.147532926,0.020183724,0.396190896,-0.248499962,0.256283247,0.398918651,0.202683589,-0.278033339,2.677615908,-0.437423012,2.869112253,-0.767984095,0.268449992,0.238629952,-0.182344139,-0.062273979,-0.440872565,-0.110598331,-0.199466091,-1.17548875,4.334121943,3.635624886
2115,-0.384076782,-0.718892008,-0.22664979,1.353061953,-0.292313367,-0.892222345,0.172676014,-0.120297387,-1.002638911,-0.152199998,-0.378993086,-0.013701081,0.210789683,-0.177915052,-0.215061727,-0.634233295,0.658275008,-0.357389375,0.039105713,-0.210375149,0.37344845,-0.280286816,0.467056328,-1.119214475,-0.017546456,-0.011862694,0.331887441,-0.178791457,0.201768167,0.130814491,-1.258909166,0.057765548,0.1664,-1.175767064,-0.217476115,0.139188848,0.001101245,0.071221984,-0.071439266,-0.375101007,1.238265187,1.573074996
10765,-0.429933399,-0.203382835,0.119598102,1.85142638,0.399679303,0.46876137,-0.085888059,-0.705243799,-0.340382438,0.563549995,-0.124619368,-0.409997523,0.412772161,-0.01234442,0.220877587,0.279150925,-0.070199996,-0.006609546,1.351178795,-0.214316945,-0.238983947,-0.093745838,0.211104342,-0.176889824,-0.373698801,0.492288083,0.094551591,0.305794313,2.174565253,-0.08876317,0.138724178,0.089257726,1.401499987,0.318294764,-0.235830851,0.446236193,0.816472933,1.01606139,0.400077671,0.455290792,3.749741584,-0.379824996
25839,0.136120528,-0.146266222,0.033333641,-2.731238926,0.229077591,0.288400173,0.26792833,0.753946855,0.89413426,0.046599999,-0.354867753,0.122211263,0.36710223,0.123565972,-0.800283915,0.762117255,-1.982999921,-1.110575122,-0.346722275,-0.14092705,-0.158555435,-0.156242287,-0.589013452,0.09758109,-0.260067046,-0.656161533,-0.749928019,0.463867987,-0.549094108,0.316053025,-2.447651267,0.771180837,-0.311699986,-0.977985263,0.092194468,-2.21874094,0.461048175,0.817335417,0.364577308,1.46076276,1.495656073,-1.458524823
4172,0.40298906,-0.356889725,0.051360735,0.458084859,-0.896300703,-1.489283025,0.61878792,0.028692979,-0.789127269,0.447349995,-0.258776896,0.444882974,-0.194568816,-0.887853265,-0.258546826,-0.765677124,-0.926475048,-0.197183461,-4.793270588,-0.249181069,0.580607162,-0.456760833,-1.263689836,-0.680470709,0.091861701,-0.257927047,0.283191015,-0.083860181,-2.752348865,-0.10433198,-0.925701499,0.328832809,-0.144150004,-1.697978973,0.373593152,-1.312517881,-0.034666188,-0.146872857,0.39183268,-0.712438342,-3.76214993,-1.08632502
7015,-0.107730061,-0.291765168,-0.242372869,0.978705065,-0.418244377,-0.047637939,-1.132745909,0.508837638,-0.863864837,-0.064849988,0.087028682,0.086389661,0.290171928,0.343787491,0.990802846,-0.89019394,1.191375017,-0.143686507,0.687259257,0.191622168,0.340283132,-0.127487517,0.550295829,-0.608817906,0.340267967,0.567763134,0.380831949,-0.892543146,-0.320017798,-0.312671736,-0.523200914,-0.407996131,-0.272049993,-0.756317288,-0.574520916,0.040409088,-0.084628195,0.041488414,0.884674579,-0.404025738,2.444156408,3.925425053
23161,-0.257461768,0.01758489,-0.22725747,0.343660485,-0.182751082,-0.827802278,-1.27527057,-0.207880623,-0.658753182,0.166049987,-0.546894584,-0.522935405,0.321196778,-0.670729816,0.555694441,-0.795224584,0.034124993,-0.146683249,0.645157993,-0.0330729,0.580891076,-0.150267442,-0.003751618,-0.696443578,0.201707243,0.093998241,0.204942704,1.013930697,-0.137272318,-0.369708769,1.57726115,-0.752270258,-0.200900018,0.062238663,-0.694468707,0.399704456,-0.139837251,-0.258606715,-0.642905563,-0.319643601,2.251315296,3.673425198
10298,-0.221210361,0.210508764,0.064544015,-0.814312383,0.384840153,-0.105117217,-0.41397637,0.748346426,-0.566772171,-0.258599997,-0.158173081,0.562028755,-0.922254392,0.340639062,-0.349980189,-0.156628986,-2.46519997,0.089809328,-2.483919442,0.035566091,0.268911017,0.032653681,-0.150658413,-0.31831142,-0.016258423,0.161021103,0.3230419,-0.491160854,-1.441599707,0.252488423,0.134758912,0.119379096,0.340450019,-1.210852504,0.412021875,1.646139383,0.097260668,-0.714222463,-0.147163838,-0.887786228,-4.397394776,-8.467299938
1802,-0.216594242,-0.103337586,-0.59223602,-0.375069044,-0.518976718,0.128509164,-0.12789988,-0.19046445,-0.637455054,-0.104800001,-0.324198118,0.181578219,-0.419567126,-0.494956546,-0.90815558,-0.214391241,0.007149987,0.029288482,0.762911171,0.203803183,-0.461082179,-0.068346051,0.530106029,-0.180258467,0.05192332,-0.261048581,-0.077645854,-0.012437864,-2.473180618,0.131376694,0.223668545,-0.77678427,0.365350008,-1.737531841,-0.673899367,-0.170095973,0.602599559,-0.80919794,-0.085732147,0.12493894,0.86476928,-1.173774958
58533,-0.225746043,-0.234202623,-0.104061152,-1.361402555,-0.101043079,1.291151583,0.601395005,-0.617115585,-0.231404108,-0.416150004,-0.017438079,1.086177528,-0.898708855,0.635823995,-0.677849182,-0.59591458,-1.64714998,-0.313359711,-2.266167521,-0.326261934,-1.048676942,0.0569289,-0.380207943,-0.522771744,-0.187642267,-0.2295731,-0.439926394,-0.825360577,-0.108586684,-0.217815707,0.067445487,0.570842577,-0.051599979,-1.083243787,-0.701339796,-0.315261118,0.049346893,-0.541448003,0.3097082,0.142462038,-0.546856761,-0.633949995
8726,0.444857121,0.428142108,0.103555414,-1.089654483,-0.595381826,0.102119029,1.456360475,0.587537982,-0.585690693,-0.946749985,0.252159419,0.27100879,0.60643906,0.220835403,-0.0728061,-0.822854263,-0.032649994,-0.569302663,1.974986583,-0.389759614,-0.285393664,-0.273370463,-0.322653449,-1.297240945,0.041293781,-0.559319146,-0.065634001,-1.178882674,-0.217965424,-0.795980339,-0.064166963,0.863422256,-0.505650043,1.897266686,0.192206055,-0.827583592,-0.297077785,-0.691447433,0.256944641,-0.291737312,-1.28819412,-1.824850053
147179,-0.199004784,-0.643702954,-0.227774136,-1.026043518,0.313142829,-0.422703803,-0.419144348,1.20631921,-0.296488331,-1.120650053,0.195754638,-0.37401652,-0.164314425,0.423585549,-0.456316027,0.016627092,-1.599025089,0.166063323,-1.471096039,-0.086806728,0.726472577,-0.015028193,-0.337949175,0.566238348,-0.176660653,0.013156721,0.097235797,-0.435258294,1.091965985,0.222539173,0.526783198,-0.205820266,0.050699979,-0.225746192,-0.424025148,0.398246035,0.409821911,-0.341869647,-0.377966995,-0.020786787,-3.287966847,-6.010250092
29937,0.093423218,0.041185677,-0.291820388,-2.264269849,0.675448328,1.642011523,-0.27437959,-0.12810394,1.073999274,-0.259200007,0.062812784,0.366817042,-0.004135858,0.041048408,-0.71820117,0.151773372,-3.073600054,-0.465696152,1.149119914,-0.333759958,-1.127035755,-0.181466876,0.367583098,1.120308831,-0.488147525,-0.864390444,-0.087625471,-0.17206235,-0.346052312,0.126484969,-0.212891743,0.379127282,0.569649994,-0.769063473,-0.060268164,-1.133351207,-0.35159476,0.504379061,0.12190935,0.427862606,1.153861523,2.206724972
6184,0.568615496,-0.077666759,0.307019841,-1.055272754,-0.309195399,0.235522643,0.224917793,-0.026836107,-0.194446104,-0.034799993,-0.275888733,0.150812306,-0.851271982,0.429537982,-0.231185544,-0.694366987,-2.538149938,-0.334811983,-0.825521439,-0.322288509,-0.131323702,-0.054390324,0.30010272,-0.246835054,0.039157534,-0.08554248,0.194084555,-0.467593268,-0.784344795,-0.305640272,0.450041175,-0.073059601,-0.303299993,0.780495852,-0.407413475,-0.876208156,0.262371489,-0.471025681,0.150112368,-0.164827276,-0.314950585,0.195299983
9854,-0.627236977,-0.36373201,0.123469872,1.748157964,0.01420933,1.454042297,0.601007065,0.279422325,-0.075520445,0.089699998,-0.017629853,0.128998041,0.209636124,0.318003953,0.032356221,-0.041114417,-0.002599992,0.160459819,1.619866461,-0.131485461,-0.323058686,-0.065552561,-0.295994542,0.212121097,-0.023843612,1.677869757,0.000589201,0.43588673,2.707193647,0.297161186,0.4818312,0.04498156,0.485699981,0.875551105,0.040842079,-0.522460014,0.361875129,-0.13341567,-0.601233214,-1.122051953,4.648172915,3.407274961
2553,-0.171471458,0.96119149,-1.265573869,-0.004260544,-0.725877538,0.594271481,0.303204543,0.17168111,0.023330766,-0.713700056,-0.030419568,-0.047620855,-1.231749997,-0.991657764,-0.24934683,-0.33762602,-1.053850025,0.312532608,-4.632510185,0.002866535,-0.991575005,-0.158064492,0.078459767,-0.761867038,-0.354816932,-0.039590579,0.067128832,-0.469825528,-1.338396101,0.025744266,3.585679531,0.281717782,-0.143099993,-0.115233168,0.032556579,1.152683794,0.100219879,-1.06380043,-0.368302092,-0.945523959,-1.910657912,-3.586650014
5440,0.310469911,0.422213472,-0.199235418,-0.374465881,-0.849015668,-0.842595041,-0.709139965,-0.753487972,0.170250047,0.03490001,0.02956497,0.735135019,0.379774609,0.652973071,-0.14737551,-0.21690912,-0.158450007,-0.220791125,1.547140203,-0.16831421,0.062001959,-0.316231944,-0.069581758,-0.433406359,-0.504847759,0.403413327,-0.502233802,0.856378361,0.795206887,-0.096658691,-1.76208204,-0.097726403,0.119899988,-0.235011026,-0.432336159,0.888560534,-0.38673141,-0.432339439,0.094759464,-0.924542474,1.679368258,1.399099976
2185,-0.155637067,-0.757465497,0.561539405,2.439798815,0.142989844,-0.747604027,-0.566786273,-0.114670336,-0.786795988,0.400350004,-0.583976938,-0.164271295,1.059149648,-0.266321436,0.286986865,-0.679094735,0.419624984,0.260681477,1.207318544,-0.351456433,0.533222864,-0.048655356,0.563169421,-0.250316163,0.49955696,0.051346746,-0.058498646,0.587692289,0.654352676,-0.356282141,0.165242404,-0.907479476,-0.146200001,0.325876243,-0.143945418,-0.269612998,-0.299030426,0.10772848,-0.779199541,-0.231168256,3.4263978,4.177050114
54623,-0.393951848,-0.055597126,-0.161801764,0.124923603,-0.105012387,-0.287155032,0.098275196,-0.649363318,0.229562009,1.537199974,0.143904534,0.20965074,0.736808739,-0.903746568,0.392851576,0.418246681,-0.607275009,-0.246597721,1.272570968,-0.480293406,0.240084329,0.285499715,1.388679061,-0.099030588,-0.226396453,0.463649676,-0.051368004,-0.921886016,-0.079181177,0.255323669,-0.883878589,0.470785452,0.234549999,-0.486495435,-0.055948898,-0.351999864,0.396384271,0.607959942,0.90993163,1.464722492,0.557986766,-0.817675054
