x,11977753,5394,24856436,24964624,5311,387447,11960529,10127622,25262965,11964036,24978538
5720,-1.372150064,-0.238249987,-0.087700002,0.282499999,1.138624966,0.622599959,1.336849928,-0.492850006,0.035400003,0.60619998,0.167049989
55847,0.304700017,-0.710000038,-0.167699993,0.287699997,-1.071074992,-0.720450044,-0.3495,1.133949995,-0.90504998,0.492300004,0.064700007
25803,0.739549994,0.10785,0.257800013,-0.065549999,-0.146100001,-0.772249997,-0.886099935,1.0625,-0.29005,-0.156300008,-0.310550004
466,-0.35224998,0.178450003,-0.620199978,0.616699994,-2.203674912,-0.092649996,1.143900037,-1.847300053,0.259249985,-0.51365,-0.236400008
6009,0.244899988,-0.602300048,-0.337750018,-0.223200023,-0.468774989,-0.283800006,-0.01155,0.41900003,-0.710000038,0.024399996,-1.202950001
3480,2.874700069,-0.281350017,-0.887899995,2.443349838,1.23982501,-0.516650021,0.328750014,-0.05915001,3.255800009,2.642650127,0.623750031
2309,2.237200022,-0.024749994,-0.761699975,0.217349976,0.367100012,0.103349984,2.705200195,-1.449899912,2.309999943,2.910049915,0.067449994
2946,-1.426749945,-1.551050067,-0.4384,-0.256850004,-0.172999993,0.0185,-0.667650044,0.942000031,0.488700032,0.162149996,0.390100002
387,-0.501199961,0.221750021,-1.460649967,-0.801200032,-0.12015003,-0.196449995,0.047450006,-0.960649967,-1.105599999,1.447849989,-0.267550021
3553,0.448000014,-0.349600017,0.338650018,0.388199985,-0.281375006,-0.764750004,-1.039499998,1.014950037,-0.236750007,-0.131150007,-0.187299997
427,-0.712700009,3.354500055,-0.766099989,-0.467449993,1.227300018,0.394650012,1.141649961,0.51880002,1.347949982,0.250649989,-0.130800009
5898,0.091349989,-0.040500015,0.494499981,-0.663950026,2.10800004,0.172849983,-0.587150037,0.910449982,0.848949969,0.169799998,-0.209200025
23365,0.133250013,-0.282999992,-0.976099968,0.511799991,3.600024939,0.435099959,-0.639999986,0.502550006,0.378899992,0.664900005,-0.631299973
6657,0.235850006,-0.094999999,0.405499995,-0.680299997,-0.520275012,-0.813499987,-0.54610002,1.609150052,-0.438499987,-0.057350002,0.371250033
5054,0.735300004,-0.023400001,-6.074100018,0.70570004,1.241900027,0.272599995,0.641049981,-6.442549706,0.587750018,0.617500007,0.269549996
3108,-0.428950012,0.061450005,0.275749981,-0.278349996,0.607650101,2.214749813,-0.300699979,3.025100231,2.064599991,-0.000300005,1.845299959
1950,0.297600001,-0.817700028,5.381949902,0.092100002,-0.416825011,0.060950011,-0.608749986,0.929899991,-0.270850003,3.053900003,-0.254500002
9517,5.605000019,5.148200035,-1.560600042,0.239649996,0.407475039,0.056549996,-0.136449993,10,1.161949992,5.775300026,-0.22419998
351,-0.546050012,-0.920449972,0.254500002,-0.191799998,-1.162050009,-0.101800002,0.007650018,-0.199149966,-0.337249994,0.444200009,-0.192100003
25987,-0.292150021,0.474849999,-0.937650025,-1.449599981,0.08374998,-0.154650018,-0.968900025,-1.241950035,-0.335799992,-2.098849773,0.127999991
23670,-1.327049971,-2.069900036,-0.968400002,-0.761199951,4.480699897,0.503849983,0.028800011,-1.183699965,-0.818050027,4.447799683,0.380949974
4846,0.220449999,0.499349982,0.032099999,-0.580300033,-0.622450054,-0.191300005,0.469199985,-0.280600011,-0.918649971,-1.564900041,-0.941799998
1452,-0.357499987,0.19659999,-0.181549996,-0.197549999,0.516250014,2.622550011,0.690899968,-1.923699975,0.378000021,1.635699987,0.23285
4776,0.500050008,-0.844399989,0.180100009,-0.1611,-0.274925008,-0.687950015,-1.148149967,1.230350018,-0.189850003,-0.103650004,-0.279350013
6908,-0.58555001,-0.223600015,-0.627849996,-0.0691,0.777100012,1.184549928,1.262899995,-0.368799984,-0.736600041,0.500899971,-0.160849988
11182,1.500499964,0.060950011,1.874749899,0.459149987,6.228075027,-2.614449978,0.404500008,-1.247149944,3.536699772,1.92324996,0.314400017
2146,0.551249981,0.217700005,-1.306750059,0.245650008,1.187125027,1.036299944,0.390549958,-0.710150003,0.338099986,1.504050016,-0.886249959
3385,-1.055600047,0.325899988,-0.106900007,-0.380299985,0.918974981,-0.93264997,1.277899981,-1.449900031,-0.367249995,-1.142950058,0.984299958
672,0.337099969,0.307700008,0.623449981,0.478550017,-0.911375016,-0.545700014,0.61559999,0.807449996,0.751450002,-0.178299993,0.388900012
5710,-0.494699985,0.22845,1.483299971,0.365150005,-0.735500008,1.171900034,0.207399994,-0.716949999,0.629999995,1.402400017,0.190800011
5261,0.53760004,-0.813849986,0.528800011,0.300249994,1.412225008,-0.146050006,-0.111100003,5.322350025,-0.686600029,0.900950015,-0.234249994
2115,-0.286799997,1.223950028,-0.194450006,-0.210599989,-0.616099983,-0.028950036,-0.104249999,0.763100028,-0.100700006,-0.253199995,0.032049999
10765,1.793849945,-0.409250021,0.019900002,4.76184988,4.550625086,-1.370800018,-0.47665,-0.702849984,1.472900033,0.790700018,0.378300011
25839,1.97025013,0.240150005,0.42385,-0.338999987,-0.4188,-0.400150001,1.126699924,1.189500093,0.314300001,1.180850029,1.004050016
4172,-1.0352,0.532949984,-2.799449921,-0.1215,-0.878324986,-1.135200024,0.704549968,0.009299994,-0.991299987,-0.270699978,0.514450014
7015,-0.119050011,-0.878250003,0.050650001,-0.542649984,-0.578950003,-0.358850002,-0.665850043,1.140249968,-0.40504998,-0.259799987,-0.120399997
23161,0.209199995,-0.656100035,0.957749963,0.143550009,-0.365875021,-0.498400003,-0.436250001,-0.254500002,-0.376600027,-0.874499977,0.106600016
10298,0.204899997,0.990549982,0.470849991,-0.021999985,0.83372499,-0.098950006,-0.054349989,-0.864199996,0.770650029,-0.137549996,-0.283450007
1802,0.48754999,1.097100019,-0.517499983,0.179450005,-0.324049994,0.075500011,0.751800001,-2.24635005,0.585399985,-1.507149935,0.751600027
58533,0.435349971,0.384750009,0.69325,-0.515500009,0.186375,1.455350041,0.650750041,-0.364800006,1.280149937,0.977150023,0.373099983
8726,4.425600052,4.67385006,-2.23664999,-0.041050002,-0.41915001,-1.17809999,0.159150004,-0.349799991,-1.240200043,0.361000001,-0.842100024
147179,3.055449963,0.842200041,0.567099988,0.29430002,2.388725042,-0.048199996,0.956799984,-0.467550009,-0.017799988,1.704849958,-0.027500004
29937,-0.976249993,0.591050029,0.594500005,-1.065099955,0.555550009,0.515749991,0.142650008,-1.220649958,0.035499997,0.420399994,0.032899991
6184,-0.92474997,-0.527750015,0.216749996,0.144549996,-1.16612497,0.464349985,0.541800022,-2.906749964,0.337249994,-0.149100006,-0.00065
9854,0.103100002,0.510800004,-0.338649988,-0.001449998,3.013224959,1.577250004,0.737049997,-1.320649981,0.887650013,0.787899971,-0.336649984
2553,-0.562150002,-0.068900004,-1.63894999,-0.186849996,-1.821874976,3.038399935,0.425150007,-0.532700002,-0.350749999,-0.671450019,-0.817200005
5440,1.07159996,-1.180099964,0.562049985,0.939949989,-0.306050017,-0.63925004,-0.260349989,1.168149948,-0.087549984,-0.120849997,-0.157549992
2185,0.193799987,-0.307200015,0.085900001,-0.440299988,-0.091400001,-0.725049973,-0.713649988,1.582249999,0.156450003,-0.15685001,-0.220949993
54623,-1.10650003,-0.087750003,2.255650043,-0.583649993,-0.891275048,-1.011899948,-0.627049983,2.81340003,-0.547450006,1.307100058,-0.021100003
9533,0.513999999,-0.645749986,0.324349999,0.769299984,-0.184850007,-0.801999986,-0.110750005,1.192800045,-0.361299992,-0.342700005,-0.327100009
8607,0.583850026,-0.002700001,0.144500002,-0.534099996,0.965200007,-0.270900011,0.94175005,-1.514899969,0.343600035,-3.572850227,0.469900012
207,0.249249995,-0.228099972,0.13350001,-1.296249986,-0.331900008,-0.305599988,0.030050009,-0.593699992,0.1831,0.555750012,0.315600008
26054,-0.755249977,0.494050026,-0.740350008,-0.536799967,-2.41745007,0.970899999,-0.238949984,-0.58130002,-0.212550014,-0.061749998,0.216399997
3315,-1.662400007,1.344300032,-0.346399993,-0.483150005,-1.22995007,1.981649995,0.346549988,-0.829950035,-0.793349981,-3.519999981,0.423099995
10682,-2.28275013,0.081699997,-0.394999981,0.21785,0.712475002,-0.452600002,-1.154950023,-0.090200007,-1.62440002,-1.689550042,0.6171
8573,-2.190099955,-0.377749979,0.925850034,0.717499971,0.185300007,1.767500043,0.394149989,0.49605,-0.92355001,-0.613999963,-1.685649991
23378,1.325099945,1.590499997,1.44994998,0.974400043,1.424624979,-0.325149983,-0.048349999,-0.928149998,0.155699998,1.300249934,1.997749925
5289,2.257800102,-0.134599999,-0.725499988,1.28125,0.913424999,1.472249985,0.115099996,-1.810549974,3.269800186,2.17779994,-0.042649999
8553,1.382099986,-0.138449997,0.226249993,3.032800198,0.232075006,-2.184649944,-0.339100003,-1.159450054,2.159650087,2.552299976,-0.028899997
622,-0.837300003,0.708949983,-0.786300004,-0.245250016,-1.13319999,0.943400025,0.926349998,-0.682549953,-0.479750007,-1.292099953,-0.03345
9467,0.898100019,-0.701699972,0.473699987,1.212100029,-0.101975009,-0.635800004,-0.096400008,1.4454,0.417299986,-0.264299989,-0.380100012
5525,0.406350017,-0.057850003,-1.042350054,1.521800041,-2.457999945,-5.829199791,0.35255,0.389950007,0.068849996,0.073550001,-1.022300005
256364,-0.586000025,0.450349987,0.681450009,-0.849249959,-0.219075017,-0.695549965,0.20525001,-0.741400003,0.352049977,-1.141899943,0.670899987
332,-0.135499999,1.062600017,0.990949988,0.119149998,0.365175039,-1.384500027,0.459550023,-0.475750029,-0.212149993,-1.565800071,0.021350004
2058,0.020300001,0.395200014,-0.070600018,-0.458400011,0.785625011,3.417749882,0.625149965,-1.606149912,-0.151299983,-1.475250006,0.048500001
7849,1.444999933,0.308799982,-0.545849979,1.434599996,-0.77064994,-0.350799978,0.277549982,0.347800016,1.015799999,0.19115001,-0.632499993
868,1.86894989,-0.006400004,-1.149349928,0.025450001,-1.634425044,-2.421849966,0.288949996,-1.804650068,1.994750023,-0.962149978,0.076399997
23244,0.884200037,0.668850005,-0.209000006,1.566400051,-1.326849967,0.861850023,0.707800031,-3.335999966,0.936049938,0.165949985,0.357150018
1677,-0.683950007,-2.058050156,0.471549988,-0.655849993,-2.347700059,5.331250191,4.837200165,5.699299812,4.625349998,3.73514986,-0.133699998
7043,0.277050018,-0.034400001,0.544950008,-0.585999966,-0.204899989,-0.421900034,-1.208950043,1.092749953,0.008900002,-0.942449987,-0.122449994
7494,-0.838050008,0.311800003,0.755800009,-0.70115,-1.626249969,4.649499893,0.281800002,-0.258350015,-0.379599988,-1.707350016,2.383599997
4836,0.294499993,0.171500012,0.851199985,-1.491950035,-2.848424911,0.451999992,-0.626099944,0.234200001,0.128449991,-2.076950073,0.31704998
23647,-0.869300008,0.47329998,-0.326049984,-0.600899994,0.621525019,0.2315,0.948750019,-1.292599916,-0.099999994,-0.736000001,-0.174050003
10617,0.739600003,-0.65290004,0.28215,-0.164599985,-0.353675067,-0.601999998,0.295000017,-1.276600003,4.823750019,-0.881650031,0.536000013
5613,-0.364799976,-0.653750062,0.136099994,-0.562399983,0.172000051,0.019250005,-0.104100004,4.483200073,0.748349965,-1.93719995,-0.124150001
2184,-0.645049989,0.979249954,-0.535750031,-2.203549862,-0.742450029,-1.620650053,0.14230001,2.557699919,0.55794996,-0.233700007,0.244100004
5355,0.654449999,0.083099991,0.166599989,0.754449964,-0.803375006,-1.325150013,-0.740149975,1.609600067,-0.83220005,-1.178999901,-0.308299989
6659,-0.335600019,0.166850001,-0.094150007,-0.435200006,0.947300017,-0.55309999,-0.762849987,-0.63835001,-0.247950003,1.646049976,-0.41415
7016,-0.379649997,-0.108250007,0.091499999,-0.422349989,-0.073174998,-0.006799996,-0.679349959,1.742199898,-0.080949992,0.416500002,0.020450011
90861,-0.51275003,0.467950016,-0.937099934,0.366750002,-0.916500002,0.452300012,0.810750008,-0.823199987,-0.496299982,-1.389349937,0.562099993
10670,0.251599997,-0.058950007,-0.267449975,0.350250006,1.351249993,-1.415899992,0.493750006,-1.407999992,0.061549999,-0.574500024,-0.5704
79071,-1.298700094,0.628099978,0.574750006,0.270150006,-0.955749989,-0.570150018,0.95599997,-2.026550055,-0.065949991,-2.137599945,0.593550026
64746,-0.651600003,0.400299996,-0.07925,-0.222650006,1.52244997,3.452199936,0.282000005,0.126250029,0.17719999,1.251450062,0.229699999
5366,-0.508599997,-1.009249926,0.645099998,-0.980199993,-0.407075003,0.114399999,-0.581900001,1.842999935,-0.606099963,-0.760349989,0.292800009
11344,-0.672199965,0.648499966,-0.855450034,0.2095,1.112649977,-0.628449976,0.706799984,-1.13349998,-0.542800009,-0.24149999,-0.116000012
10013,-0.124949992,-0.088199973,0.957400024,-0.953050017,-0.153925002,-0.10709995,0.852799952,1.898499966,-0.904250026,0.732450008,-0.208000004
